planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,resolved_decision_status
F3ADP005078,3394,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005078,F3AC008,WSm2,P01,0,F3APAY003394,44fc7c03e7c8f9326be2b0282ed674bdf54e7e0c4e54e34fdee7fec3e6eee12c,83,READY_FOR_AFINO
F3ADP005081,3395,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005081,F3AC011,WSm2,P04,0,F3APAY003395,a2eb287d8d381ffe397f442172acc1f9148b43445ad01fa98a1914960b64a093,83,READY_FOR_AFINO
F3ADP005082,3396,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005082,F3AC012,WSm2,P05,0,F3APAY003396,1db85c644170033b8f19194981b4f731b0b3597928424f0214d9374ec9ced786,83,READY_FOR_AFINO
F3ADP005083,3397,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005083,F3AC013,WSm1,P00,0,F3APAY003397,aff0da5731bdca05297802aa1a8686a4043a32894aa98c20f4461bec36cfa737,82,READY_FOR_AFINO
F3ADP005084,3398,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005084,F3AC014,WSm1,P01,0,F3APAY003398,b83418747844e89022368ee5abb02b55df760b46e16efb9af2b999e4708032de,82,READY_FOR_AFINO
F3ADP005087,3399,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005087,F3AC017,WSm1,P04,0,F3APAY003399,6d102427684a9bd366479c60c9e28a86c11de3e87148ba7ee8446efce6c587fa,82,READY_FOR_AFINO
F3ADP005088,3400,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005088,F3AC018,WSm1,P05,0,F3APAY003400,a61886104b45ddeb564921c1f61df9f87eab82529ac0574742942c0665b096ae,82,READY_FOR_AFINO
F3ADP005089,3401,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005089,F3AC019,WSp1,P00,0,F3APAY003401,bbfa042cbbd56fa02a831cadacda27a94725d8f92c4c0b91176811f64081e7f6,80,READY_FOR_AFINO
F3ADP005090,3402,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005090,F3AC020,WSp1,P01,0,F3APAY003402,d983c7778e8a092a3bd9e368719cd82a41bd8d2b1df9a9c2fbc07a94461df9e7,80,READY_FOR_AFINO
F3ADP005093,3403,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005093,F3AC023,WSp1,P04,0,F3APAY003403,5caaa31ebcc91468555dc0d2167d8f4cd8ac6cb25f25cf3f016dcef3690db0ee,80,READY_FOR_AFINO
F3ADP005094,3404,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005094,F3AC024,WSp1,P05,0,F3APAY003404,489bf10bc3071eab9d3d0ea3bdbc79f0c9a288c3ceea602bbc7649412d10a8ce,80,READY_FOR_AFINO
F3ADP005095,3405,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005095,F3AC025,WSp2,P00,0,F3APAY003405,f59b94ecf09357516df0b5eb5f571c9a376b375a5e3645c818cbb37f2833fd19,79,READY_FOR_AFINO
F3ADP005096,3406,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005096,F3AC026,WSp2,P01,0,F3APAY003406,02dcb5ec4c62b7bf476a23e8a754ce90fcb4ee9d9de5618dabee6760c55035eb,79,READY_FOR_AFINO
F3ADP005099,3407,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005099,F3AC029,WSp2,P04,0,F3APAY003407,bf7b23a7176cd8c4baf7c46d507567019a5517e1c7072b274e52a0ade3fe522d,79,READY_FOR_AFINO
F3ADP005100,3408,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005100,F3AC030,WSp2,P05,0,F3APAY003408,85520758c1cfcd274ffbbd6740fb90da416f3c657bfb262d557e8fbb7424527e,79,READY_FOR_AFINO
F3ADP005101,3409,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005101,F3AC031,WEm2,P00,0,F3APAY003409,8b58c778c621ba85283957e23a94611ab406d05ab73a2bcb61e164f905a597fe,79,READY_FOR_AFINO
F3ADP005102,3410,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005102,F3AC032,WEm2,P01,0,F3APAY003410,7574549ed644fec120d86f8458b244bc6ae3f637af97d1cf3351ad5b789cd9a6,79,READY_FOR_AFINO
F3ADP005105,3411,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005105,F3AC035,WEm2,P04,0,F3APAY003411,19a70cdfdbe8b818c12c7b7999b4c76c4f00a5880d0761d3a6c6f53357237ccd,79,READY_FOR_AFINO
F3ADP005106,3412,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005106,F3AC036,WEm2,P05,0,F3APAY003412,beef9647c43797dff0182ec74301eb7bdada0df7822fc5659a23a4a34b021c5f,79,READY_FOR_AFINO
F3ADP005107,3413,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005107,F3AC037,WEm1,P00,0,F3APAY003413,e25df6e25c048748f021b847e9dcdca311aed4188159e459ec2a6e154b52770d,80,READY_FOR_AFINO
F3ADP005108,3414,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005108,F3AC038,WEm1,P01,0,F3APAY003414,296287960291744a9e2eaf2db335948a337f2da2a9609964d9b8a49530dcfc64,80,READY_FOR_AFINO
F3ADP005111,3415,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005111,F3AC041,WEm1,P04,0,F3APAY003415,4f99bb751d3f71a8420ceeaec3c345788c964c3f38687a46b2889da0fe9a80b7,80,READY_FOR_AFINO
F3ADP005112,3416,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005112,F3AC042,WEm1,P05,0,F3APAY003416,723a363fdc0a5c034c0b6963a5bff083612e0aa97b17ca8b48c193b2acc8c144,80,READY_FOR_AFINO
F3ADP005113,3417,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005113,F3AC043,WEp1,P00,0,F3APAY003417,4c22d2a0fb2a5624f9ee6078a0d50c388ffa48329aac59c2b4db861641076e9e,82,READY_FOR_AFINO
F3ADP005114,3418,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005114,F3AC044,WEp1,P01,0,F3APAY003418,fda37ae7c5e9adb0a2c122d8ba38109e7f5f10d29089f63d6a9b249f13cb416a,82,READY_FOR_AFINO
F3ADP005117,3419,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005117,F3AC047,WEp1,P04,0,F3APAY003419,c0a4d03271669ae854fb6568e3425d09a4a65292f2aac2e5d355f65b810f5304,82,READY_FOR_AFINO
F3ADP005118,3420,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005118,F3AC048,WEp1,P05,0,F3APAY003420,cfc1b56b7d5436d3663c4fa3a5881968c897fad11b2b557e4aea01f7d30b2754,82,READY_FOR_AFINO
F3ADP005119,3421,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005119,F3AC049,WEp2,P00,0,F3APAY003421,a1c5b992c2e3570d3201d2080d53d368d7189cddecb9d70bd0b298bc4dd4462d,83,READY_FOR_AFINO
F3ADP005120,3422,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005120,F3AC050,WEp2,P01,0,F3APAY003422,c131f0556340dc2fff82c9b13e1cba82d4f52e86d46022158d44894449aadb22,83,READY_FOR_AFINO
F3ADP005123,3423,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005123,F3AC053,WEp2,P04,0,F3APAY003423,1299d360e67391d9a070daf34e06a3d18e5126a8764f6db70f76a0add1b73143,83,READY_FOR_AFINO
F3ADP005124,3424,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005124,F3AC054,WEp2,P05,0,F3APAY003424,f0075d1dc589508831270864aeaefc822779d1d6f4d534ee3341d8924d3b1efa,83,READY_FOR_AFINO
F3ADP005125,3425,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005125,F3AC055,WX1,P00,0,F3APAY003425,c78b469def598e70272b808e64680c846af612584357072d432b01fa3655aa75,83,READY_FOR_AFINO
F3ADP005126,3426,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005126,F3AC056,WX1,P01,0,F3APAY003426,da62c2fa984905248957abc542d9c4778323a685cf32ecfc96e55db38c829fc1,83,READY_FOR_AFINO
F3ADP005129,3427,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005129,F3AC059,WX1,P04,0,F3APAY003427,71f888f01d692bb4e722da2efc8bee6d2dc12b1621b50c77a788f9b115c41db5,83,READY_FOR_AFINO
F3ADP005130,3428,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005130,F3AC060,WX1,P05,0,F3APAY003428,7b6827e11fa98ef46f024600d0395dfe2970626708157fba0c229f0e4c45511f,83,READY_FOR_AFINO
F3ADP005131,3429,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005131,F3AC061,WC1,P00,0,F3APAY003429,2aafc99b5f1a0bdf46f07f04542e13a6df328080e5cdc112e841e8c87f44306d,79,READY_FOR_AFINO
F3ADP005132,3430,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005132,F3AC062,WC1,P01,0,F3APAY003430,5922e2d521e1a96d1ed50f1b4b33dbcbc62bc4d6c634b69c032b0abee7e132ea,79,READY_FOR_AFINO
F3ADP005135,3431,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005135,F3AC065,WC1,P04,0,F3APAY003431,a16be4bd8d8283f83a52ae71b5bafadf5b2e665653841b97141fc8eca435aadf,79,READY_FOR_AFINO
F3ADP005136,3432,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005136,F3AC066,WC1,P05,0,F3APAY003432,b5aa8babea9c124d4e5f6497965ae59bfa2a814fccc4bb065e6705e56586772f,79,READY_FOR_AFINO
F3ADP005137,3433,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005137,F3AC067,WX2,P00,0,F3APAY003433,da6392bbaef49b4df58ce8f8998017745e5bbda2d34d6e93312310a8c972e86e,85,READY_FOR_AFINO
F3ADP005138,3434,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005138,F3AC068,WX2,P01,0,F3APAY003434,1384ece4ceb01c9c50863f9e576abfbefa594e661086d43ed310dba56989e547,85,READY_FOR_AFINO
F3ADP005141,3435,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005141,F3AC071,WX2,P04,0,F3APAY003435,c62cc13a34095206aa5157f17b1576eae5181f99a18b142c948ecdfa44e5cc7d,85,READY_FOR_AFINO
F3ADP005142,3436,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005142,F3AC072,WX2,P05,0,F3APAY003436,6951202335164741c4e7cb8185a78d83c358903b6fa16eef2a2de20da42dac3e,85,READY_FOR_AFINO
F3ADP005143,3437,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005143,F3AC073,WC2,P00,0,F3APAY003437,ce7c76541277895460d74e8605d8fc736c0a06cc81b2bc6f60189597b466047c,77,READY_FOR_AFINO
F3ADP005144,3438,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005144,F3AC074,WC2,P01,0,F3APAY003438,19ec306d95b2519175ad4b7afeb974d19ebb0a609a3126a9367f22bd366fc5e4,77,READY_FOR_AFINO
F3ADP005147,3439,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005147,F3AC077,WC2,P04,0,F3APAY003439,ab383cf8b9ab9af81fa1685f454ded08bf6aacb7302a506e6bfc703561836ceb,77,READY_FOR_AFINO
F3ADP005148,3440,PRIMARY,F3AE000066,F3AP0033,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV005148,F3AC078,WC2,P05,0,F3APAY003440,2d52c96c2ff8366748e7a82f8cb624e617398f11ec2cceadfdca68fbd2d88825,77,READY_FOR_AFINO
F3ADP005149,3441,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005149,F3AC001,W00,P00,0,F3APAY003441,f50fa756fe2c778eb63b45142b4fd95e529922be2f2e90af4b4afacade089093,26,READY_FOR_AFINO
F3ADP005150,3442,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005150,F3AC002,W00,P01,0,F3APAY003442,c9719ea4a4263825959f31dcbdbf2c1c23c13061f461ba8755b2174169e0b1e1,26,READY_FOR_AFINO
F3ADP005151,3443,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005151,F3AC003,W00,P02,0,F3APAY003443,f50fa756fe2c778eb63b45142b4fd95e529922be2f2e90af4b4afacade089093,26,READY_FOR_AFINO
F3ADP005152,3444,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005152,F3AC004,W00,P03,0,F3APAY003444,c9719ea4a4263825959f31dcbdbf2c1c23c13061f461ba8755b2174169e0b1e1,26,READY_FOR_AFINO
F3ADP005153,3445,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005153,F3AC005,W00,P04,0,F3APAY003445,d660f2c74e0b286de33e25a2cc0ad77ac4e71dc14715cc19e270f12eecb8c119,26,READY_FOR_AFINO
F3ADP005154,3446,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005154,F3AC006,W00,P05,0,F3APAY003446,afad0fc7a5f61e1989701022d958b282f1cda5f9fdae27c0fd1b140139a88f16,26,READY_FOR_AFINO
F3ADP005155,3447,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005155,F3AC007,WSm2,P00,0,F3APAY003447,77bb4287a0ad2b91b3c653bf5f5148bd78606bf59352ea5c58ec39581c137c66,28,READY_FOR_AFINO
F3ADP005156,3448,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005156,F3AC008,WSm2,P01,0,F3APAY003448,8ad8b6585c75e7981201fc88a8b68161e9e33765ac03147bc4a29fda352f835b,28,READY_FOR_AFINO
F3ADP005157,3449,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005157,F3AC009,WSm2,P02,0,F3APAY003449,77bb4287a0ad2b91b3c653bf5f5148bd78606bf59352ea5c58ec39581c137c66,28,READY_FOR_AFINO
F3ADP005158,3450,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005158,F3AC010,WSm2,P03,0,F3APAY003450,8ad8b6585c75e7981201fc88a8b68161e9e33765ac03147bc4a29fda352f835b,28,READY_FOR_AFINO
F3ADP005159,3451,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005159,F3AC011,WSm2,P04,0,F3APAY003451,fefad436e30631d97c40474ea8c26554748277cc8baf1bda5fd80061ec7314bc,28,READY_FOR_AFINO
F3ADP005160,3452,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005160,F3AC012,WSm2,P05,0,F3APAY003452,cf825bd91341e1d705b47c007867f0e31c22852d487732cd4dfba208167663c2,28,READY_FOR_AFINO
F3ADP005161,3453,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005161,F3AC013,WSm1,P00,0,F3APAY003453,2e4a9aca3710fc2882e41ebfcdf20c8b46bd424dc8b5bc1d6392f3fcb49e023b,27,READY_FOR_AFINO
F3ADP005162,3454,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005162,F3AC014,WSm1,P01,0,F3APAY003454,974e9fd7ba4e86a810da26252e5bb7530fd35d0c570a86ce4b9d7575e57262ec,27,READY_FOR_AFINO
F3ADP005163,3455,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005163,F3AC015,WSm1,P02,0,F3APAY003455,2e4a9aca3710fc2882e41ebfcdf20c8b46bd424dc8b5bc1d6392f3fcb49e023b,27,READY_FOR_AFINO
F3ADP005164,3456,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005164,F3AC016,WSm1,P03,0,F3APAY003456,974e9fd7ba4e86a810da26252e5bb7530fd35d0c570a86ce4b9d7575e57262ec,27,READY_FOR_AFINO
F3ADP005165,3457,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005165,F3AC017,WSm1,P04,0,F3APAY003457,817ea483d2a52ce89ce63dd9939b1903102a9a13e2650482ec25c1f365a50882,27,READY_FOR_AFINO
F3ADP005166,3458,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005166,F3AC018,WSm1,P05,0,F3APAY003458,491dd0464431a8cf36914204d97e10363c0fc8280adc165d1640ab6d26f29974,27,READY_FOR_AFINO
F3ADP005167,3459,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005167,F3AC019,WSp1,P00,0,F3APAY003459,f1007de0494a2dcc88cceaae982f9811b19716657cc7b470bdb4249e6cbab956,25,READY_FOR_AFINO
F3ADP005168,3460,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005168,F3AC020,WSp1,P01,0,F3APAY003460,b090d8ae971afccc277887470e7576fb904d34bc830712ff44484ff06c0600a0,25,READY_FOR_AFINO
F3ADP005169,3461,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005169,F3AC021,WSp1,P02,0,F3APAY003461,f1007de0494a2dcc88cceaae982f9811b19716657cc7b470bdb4249e6cbab956,25,READY_FOR_AFINO
F3ADP005170,3462,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005170,F3AC022,WSp1,P03,0,F3APAY003462,b090d8ae971afccc277887470e7576fb904d34bc830712ff44484ff06c0600a0,25,READY_FOR_AFINO
F3ADP005171,3463,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005171,F3AC023,WSp1,P04,0,F3APAY003463,5e2678b120c5402aac968948a76a30652f7cbe385c9d76da9c846119191f3a2e,25,READY_FOR_AFINO
F3ADP005172,3464,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005172,F3AC024,WSp1,P05,0,F3APAY003464,8318fbc837ff3b0112c851c323e20bdc12144a80d72e73afc94b6734ca4d6819,25,READY_FOR_AFINO
F3ADP005173,3465,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005173,F3AC025,WSp2,P00,0,F3APAY003465,802bbbd949753caf61fc69a1c8a50d9ebccf75193c6827d5dc2a548b8b11bf7e,24,READY_FOR_AFINO
F3ADP005174,3466,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005174,F3AC026,WSp2,P01,0,F3APAY003466,5961fa599d0b818053fa189c893eefcb82fbfdbf5aec1da4712dc437359b293a,24,READY_FOR_AFINO
F3ADP005175,3467,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005175,F3AC027,WSp2,P02,0,F3APAY003467,802bbbd949753caf61fc69a1c8a50d9ebccf75193c6827d5dc2a548b8b11bf7e,24,READY_FOR_AFINO
F3ADP005176,3468,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005176,F3AC028,WSp2,P03,0,F3APAY003468,5961fa599d0b818053fa189c893eefcb82fbfdbf5aec1da4712dc437359b293a,24,READY_FOR_AFINO
F3ADP005177,3469,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005177,F3AC029,WSp2,P04,0,F3APAY003469,44e88f56b112e5c39b78b631ec8d21ee24871be3c08c74e3e42c5673e82ea102,24,READY_FOR_AFINO
F3ADP005178,3470,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005178,F3AC030,WSp2,P05,0,F3APAY003470,092f3b6ca7411c1f8a172f2b364d5461ca850ae461a28d035bf728d9721bf48c,24,READY_FOR_AFINO
F3ADP005179,3471,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005179,F3AC031,WEm2,P00,0,F3APAY003471,82b627d4b9a23e23fa42e9f9db8b61007e4f662f0bd9db4da3380e71ead6c417,24,READY_FOR_AFINO
F3ADP005180,3472,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005180,F3AC032,WEm2,P01,0,F3APAY003472,fa023d55566288853ba01019697a31c2d06628f676856e9aa922f658dfe29d98,24,READY_FOR_AFINO
F3ADP005181,3473,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005181,F3AC033,WEm2,P02,0,F3APAY003473,82b627d4b9a23e23fa42e9f9db8b61007e4f662f0bd9db4da3380e71ead6c417,24,READY_FOR_AFINO
F3ADP005182,3474,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005182,F3AC034,WEm2,P03,0,F3APAY003474,fa023d55566288853ba01019697a31c2d06628f676856e9aa922f658dfe29d98,24,READY_FOR_AFINO
F3ADP005183,3475,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005183,F3AC035,WEm2,P04,0,F3APAY003475,74d971591ab9922e0a51d47d7c73b15579dafa3f1780937817d491e7b163a847,24,READY_FOR_AFINO
F3ADP005184,3476,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005184,F3AC036,WEm2,P05,0,F3APAY003476,d28177a34355cf212abbf400a4c6edbb023ad2e521355c3038e0996486dd9932,24,READY_FOR_AFINO
F3ADP005185,3477,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005185,F3AC037,WEm1,P00,0,F3APAY003477,b6b5d4f5278269f99cb3205ec420909b51ce373b792a7942b1ff803c9c84c627,25,READY_FOR_AFINO
F3ADP005186,3478,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005186,F3AC038,WEm1,P01,0,F3APAY003478,f6ca248acba72348f9cc97375a807225fa03e40b8b1f06b249ac9dd60d24ada4,25,READY_FOR_AFINO
F3ADP005187,3479,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005187,F3AC039,WEm1,P02,0,F3APAY003479,b6b5d4f5278269f99cb3205ec420909b51ce373b792a7942b1ff803c9c84c627,25,READY_FOR_AFINO
F3ADP005188,3480,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005188,F3AC040,WEm1,P03,0,F3APAY003480,f6ca248acba72348f9cc97375a807225fa03e40b8b1f06b249ac9dd60d24ada4,25,READY_FOR_AFINO
F3ADP005189,3481,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005189,F3AC041,WEm1,P04,0,F3APAY003481,a74dbe9367bda5d190eed10e9bd4b97eece1bf62a34d02846329844e10bbc28f,25,READY_FOR_AFINO
F3ADP005190,3482,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005190,F3AC042,WEm1,P05,0,F3APAY003482,4f7506563ae8d9a9665471d65743d3e6c62a5c25ddabb85109ac05969adf0d78,25,READY_FOR_AFINO
F3ADP005191,3483,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005191,F3AC043,WEp1,P00,0,F3APAY003483,2326c29b3b300008c5a5584c278ee7ddb593c73fed9de08e74b1095ae95e38db,27,READY_FOR_AFINO
F3ADP005192,3484,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005192,F3AC044,WEp1,P01,0,F3APAY003484,63088973c432acf003f5a7869d87242cac7c3261cbf9b19aa0811d891ef4a2b4,27,READY_FOR_AFINO
F3ADP005193,3485,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005193,F3AC045,WEp1,P02,0,F3APAY003485,2326c29b3b300008c5a5584c278ee7ddb593c73fed9de08e74b1095ae95e38db,27,READY_FOR_AFINO
F3ADP005194,3486,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005194,F3AC046,WEp1,P03,0,F3APAY003486,63088973c432acf003f5a7869d87242cac7c3261cbf9b19aa0811d891ef4a2b4,27,READY_FOR_AFINO
F3ADP005195,3487,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005195,F3AC047,WEp1,P04,0,F3APAY003487,70ac35389dfd7d4e8521b6df21876a5064d9e5c29ad1f4aa782a4a90ffa2224c,27,READY_FOR_AFINO
F3ADP005196,3488,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005196,F3AC048,WEp1,P05,0,F3APAY003488,22a84dec79b4fff5766b107873ab1bc6c25200c2872d12ac720a915349bb4ca5,27,READY_FOR_AFINO
F3ADP005197,3489,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005197,F3AC049,WEp2,P00,0,F3APAY003489,bb2a24ff891eaed47ef6336ecabf8c62ce9cce8f6a980a6874424c2dd8cd8bdf,28,READY_FOR_AFINO
F3ADP005198,3490,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005198,F3AC050,WEp2,P01,0,F3APAY003490,56fcbdc7b2dbeccf0bfb43e3d2e5a5edbfca03821e5deeb724e34dadd452c1db,28,READY_FOR_AFINO
F3ADP005199,3491,PRIMARY,F3AE000067,F3AP0034,PUBLISHED_QPP_REFERENCE,F3AV005199,F3AC051,WEp2,P02,0,F3APAY003491,bb2a24ff891eaed47ef6336ecabf8c62ce9cce8f6a980a6874424c2dd8cd8bdf,28,READY_FOR_AFINO
