planned_decision_id,decision_order,decision_class,phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,external_optimizer_seed,payload_id,payload_logical_sha256,input_n_samples,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,decision_status
F3ADP004526,3008,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004526,F3AC002,W00,P01,0,F3APAY003008,f7acc09aad65b9d5cecc392f7382d668c4e97e9cfc9d06159fc494d7e0de1207,27,-23.317187835810934,-19.83566091052213,-20.427502478908586,-3.4815269252888044,-0.5918415683864566,false,52.02448569602588,formal_m1_center_not_selected,VALID
F3ADP004529,3009,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004529,F3AC005,W00,P04,0,F3APAY003009,6bdbf2019d5cba25fa911f249fc1437f5755c59e51666ae63780687ab69788cc,27,-25.021043041471245,-20.698171415656,-20.16646376185431,-4.322871625815246,0.5317076538016892,false,51.29435634010658,formal_m1_center_not_selected,VALID
F3ADP004530,3010,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004530,F3AC006,W00,P05,0,F3APAY003010,0c06bd4673e1d8f1043f4a0ebe9b3cf55f4b01a4d9a4b7c5ef56cccf697b773d,27,-23.522615059878547,-20.049881833555396,-20.636420519223286,-3.4727332263231503,-0.5865386856678896,false,52.02791971957716,formal_m1_center_not_selected,VALID
F3ADP004531,3011,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004531,F3AC007,WSm2,P00,0,F3APAY003011,12c2a258fb980bfec0f2d8b2c3e054f9ce126af5b97131ec3531232bc14f08ab,29,-33.33325791501436,-29.174682561011664,-28.41205007483832,-4.158575354002693,0.7626324861733451,false,53.15933016693063,formal_m1_center_not_selected,VALID
F3ADP004532,3012,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004532,F3AC008,WSm2,P01,0,F3APAY003012,0725f80df34d18a61916f5ec8780db4e6e54268d67d47b3d00da7366e8b1ff5d,29,-31.332702950582274,-28.234321369331823,-26.40810898169392,-3.0983815812504503,1.8262123876379022,false,53.894760717837265,formal_m1_center_not_selected,VALID
F3ADP004535,3013,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004535,F3AC011,WSm2,P04,0,F3APAY003013,ee1dad48eafb11c64c390b03d1b5f80279a3ff1312ce30494afc236cfbd36303,29,-35.14911107679869,-31.079948884094044,-33.017981700488825,-4.0691621927046455,-1.9380328163947809,false,53.159441746331254,formal_m1_center_not_selected,VALID
F3ADP004536,3014,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004536,F3AC012,WSm2,P05,0,F3APAY003014,df9608b124adb1c336f379d544cf0aaef8aa44002e0f4cc7ae4e345801a9105e,29,-33.08900030476015,-30.103072006930965,-30.727436720376993,-2.985928297829183,-0.6243647134460275,false,53.91329993020331,formal_m1_center_not_selected,VALID
F3ADP004537,3015,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004537,F3AC013,WSm1,P00,0,F3APAY003015,4c7eb3f32359674b11fdd001bfa598000e28bdb22af259d2d93a0a07520df3f2,28,-30.702745006565564,-27.20002482352502,-28.47587141698117,-3.5027201830405446,-1.2758465934561514,false,58.200351333332655,formal_m1_center_not_selected,VALID
F3ADP004538,3016,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004538,F3AC014,WSm1,P01,0,F3APAY003016,2d4dbd6e263243cb4ab289e47a5fefd9ef706b7dad53535f4ab0357cf8a85fbb,28,-28.564217462422505,-26.71799131451501,-26.074520612432863,-1.846226147907494,0.6434707020821477,false,58.75745013115524,formal_m1_center_not_selected,VALID
F3ADP004541,3017,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004541,F3AC017,WSm1,P04,0,F3APAY003017,0e9ee71e8647b34d956783b9a2f14315a5a14008eb91cce9ef312cc2bb307287,28,-32.16888445460559,-28.722045293170375,-29.941028507097315,-3.4468391614352143,-1.2189832139269399,false,58.20735394566825,formal_m1_center_not_selected,VALID
F3ADP004542,3018,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004542,F3AC018,WSm1,P05,0,F3APAY003018,9b72af6d50d6efe0b1adaadd6bc6466c3877f5784c8aa79d23bc8804eb5d8a56,28,-29.957413002040525,-28.179416020058653,-27.48563177109193,-1.7779969819818717,0.6937842489667219,false,58.76252213723916,formal_m1_center_not_selected,VALID
F3ADP004543,3019,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004543,F3AC019,WSp1,P00,0,F3APAY003019,f7569c30fa40aa45dfbdbff497d5cd2b64c844ab63eaf8269837bef6550b0900,26,-22.25281485153922,-17.834392880349977,-17.66147606530147,-4.418421971189243,0.17291681504850587,false,56.362578396711804,formal_m1_center_not_selected,VALID
F3ADP004544,3020,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004544,F3AC020,WSp1,P01,0,F3APAY003020,62aa3b92c7c5b744323fb5b915836039b85668a0d4ed547ff1617e6f2be66888,26,-20.590043446192684,-17.5642069747585,-17.604439309422617,-3.025836471434186,-0.04023233466411824,false,58.14426996984803,formal_m1_center_not_selected,VALID
F3ADP004547,3021,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004547,F3AC023,WSp1,P04,0,F3APAY003021,54cc3465398b8632e055ecb63fa4c8fce38d35e24704c772e736cd3dd511b0b9,26,-19.599263995868863,-15.093459365579786,-16.866528121054927,-4.505804630289077,-1.7730687554751405,false,56.27660459473619,formal_m1_center_not_selected,VALID
F3ADP004548,3022,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004548,F3AC024,WSp1,P05,0,F3APAY003022,45450283cf5e8277c3ed1c0ed29a6ff784dc3e86c54d0633dc33b3bfb43b4243,26,-17.963466934740385,-14.816462174551837,-14.932427057851987,-3.1470047601885476,-0.11596488330014942,false,58.09730188333565,formal_m1_center_not_selected,VALID
F3ADP004549,3023,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004549,F3AC025,WSp2,P00,0,F3APAY003023,10110d33b9011abb448c2ccb29a7a57550d84df683bce7c3cb33443bb3ae8f22,25,-15.39847370119536,-11.307427373176548,-11.779617498736398,-4.0910463280188125,-0.47219012555984996,false,48.356335942733224,formal_m1_center_not_selected,VALID
F3ADP004550,3024,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004550,F3AC026,WSp2,P01,0,F3APAY003024,46e433238ff514b6ec914fb6a99bd0c466af6d7f85eb04fe641758b08159bfb9,25,-14.676858243744277,-11.166240833280195,-10.976955763596072,-3.510617410464082,0.18928506968412329,false,50.250884660136435,formal_m1_center_not_selected,VALID
F3ADP004553,3025,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004553,F3AC029,WSp2,P04,0,F3APAY003025,01c4b7a4d4e4df14cab7d359519dab027ff4e3abdc73839ba10b486f92380027,25,-7.960507397604835,-3.705229249331829,-4.6260003383107975,-4.255278148273006,-0.9207710889789684,false,47.625182379013566,formal_m1_center_not_selected,VALID
F3ADP004554,3026,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004554,F3AC030,WSp2,P05,0,F3APAY003026,3d00ea9f438702850ab108ee5a34e22fcc313477d3c376a43df96acbdcd5ec50,25,-7.433750715457818,-3.646817770290287,-3.846945130953829,-3.786932945167531,-0.20012736066354186,false,50.043216843077424,formal_m1_center_not_selected,VALID
F3ADP004555,3027,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004555,F3AC031,WEm2,P00,0,F3APAY003027,4066441b8d647a6273d94817119c0509855ad32cf77ed0c5ba01a0d414102d58,25,-22.112188270161724,-17.502037133333566,-19.657969703894103,-4.610151136828158,-2.1559325705605374,false,206.76835057567283,formal_m1_center_not_selected,VALID
F3ADP004556,3028,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004556,F3AC032,WEm2,P01,0,F3APAY003028,e1100a0b1b55e3ca2ed7f7fcee24d5ab379c7d5417e273f787649243f83dfa47,25,-20.08368212703532,-15.49335053063286,-17.397448232445058,-4.590331596402461,-1.9040977018121978,false,54.3598133143056,formal_m1_center_not_selected,VALID
F3ADP004559,3029,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004559,F3AC035,WEm2,P04,0,F3APAY003029,9b2e1ce040ca3bc8db26fbb83a3a48a6bf8461d9de54c9c0550ed934415c892c,25,-24.072702701370677,-19.489387770326502,-21.676883427121034,-4.583314931044175,-2.187495656794532,false,207.54881141140243,formal_m1_center_not_selected,VALID
F3ADP004560,3030,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004560,F3AC036,WEm2,P05,0,F3APAY003030,bb6124ec8195444997888121e596c3046cde0c1464afe55270a8cbad3273ba25,25,-21.94152207476038,-17.44674353943963,-19.12720680315342,-4.494778535320748,-1.68046326371379,false,54.38634050898802,formal_m1_center_not_selected,VALID
F3ADP004561,3031,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004561,F3AC037,WEm1,P00,0,F3APAY003031,05be1e9a2c239a2166681682d9341a31622934b2b8a62ca06b9a8d0fe2d901b0,26,-24.912663838310454,-20.622072666474118,-22.516582438192295,-4.290591171836336,-1.8945097717181767,false,58.70637704018514,formal_m1_center_not_selected,VALID
F3ADP004562,3032,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004562,F3AC038,WEm1,P01,0,F3APAY003032,538c30b141c581e66b911f8bcacc39fdf60c7f8da85d84a51cbddb96e88fd39f,26,-22.851753753348927,-19.9386450671039,-20.20380677920081,-2.913108686245028,-0.2651617120969121,false,59.33872675382753,formal_m1_center_not_selected,VALID
F3ADP004565,3033,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004565,F3AC041,WEm1,P04,0,F3APAY003033,aa24734a0e13de1861788692850a2d76d1efc4a52adefc0a909516e8acdfd9bf,26,-26.143300977199157,-21.89631355173652,-23.76512205045656,-4.246987425462638,-1.8688084987200426,false,58.74026507038762,formal_m1_center_not_selected,VALID
F3ADP004566,3034,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004566,F3AC042,WEm1,P05,0,F3APAY003034,d62a80102aceeed57385745d7e6298c985bb390a12ff283fa1835f12c7f24564,26,-23.973850017911946,-21.114649239529605,-20.998294086220525,-2.859200778382341,0.11635515330907964,false,59.36206464062258,formal_m1_center_not_selected,VALID
F3ADP004567,3035,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004567,F3AC043,WEp1,P00,0,F3APAY003035,c67ddc1511255e13b7a08371fc87b8055c14fe6e81f6bd2bcfa500349faedbb5,28,-27.540115863335288,-23.96207135966526,-22.766594332044164,-3.5780445036700286,1.195477027621095,false,55.4716605935719,formal_m1_center_not_selected,VALID
F3ADP004568,3036,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004568,F3AC044,WEp1,P01,0,F3APAY003036,f9708e8fdf8e6aee691b70196ab03b0d5eaae0d9a7b26354c89ac72f724261b1,28,-25.93799391946295,-23.920844218261983,-21.172733553865825,-2.0171497012009674,2.748110664396158,false,57.221862353290284,formal_m1_center_not_selected,VALID
F3ADP004571,3037,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004571,F3AC047,WEp1,P04,0,F3APAY003037,0081e518a6890b23518511dd46fcbb808c12d53e838e9cfd98c911bb75209303,28,-26.967971863245516,-23.37078753384445,-22.19472381733526,-3.597184329401067,1.1760637165091907,false,55.46138615395232,formal_m1_center_not_selected,VALID
F3ADP004572,3038,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004572,F3AC048,WEp1,P05,0,F3APAY003038,16a04bc30ac8b967abaa061157cecefb197619b12996046fbcd1b902c1f28dbf,28,-25.334318406198562,-23.290047861730805,-20.569048469671152,-2.044270544467757,2.720999392059653,false,57.21540079811485,formal_m1_center_not_selected,VALID
F3ADP004573,3039,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004573,F3AC049,WEp2,P00,0,F3APAY003039,73f1cca2307afaf6b2cae626006f7ff2e5ceade1861b50387ce8a65718932683,29,-25.565366273993746,-23.57489197238148,-20.523346215946134,-1.9904743016122666,3.0515457564353454,false,48.634546481316484,formal_m1_center_not_selected,VALID
F3ADP004574,3040,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004574,F3AC050,WEp2,P01,0,F3APAY003040,5f265c0890c7b3b8bcef85bd303e989763ea5de73ac28291399f2dffd4f9838c,29,-24.80360772858536,-23.620823986775548,-19.7575098901563,-1.1827837418098106,3.8633140966192485,false,49.41091368993565,formal_m1_center_not_selected,VALID
F3ADP004577,3041,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004577,F3AC053,WEp2,P04,0,F3APAY003041,0acef94171ade1737939d35f5aef7f840b3b35f9af42b3eec55ff59c46f3d3b6,29,-23.61357821507205,-21.560904642100887,-20.669356222713347,-2.0526735729711625,0.89154841938754,false,48.5544160362216,formal_m1_center_not_selected,VALID
F3ADP004578,3042,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004578,F3AC054,WEp2,P05,0,F3APAY003042,30084d9d57b8c0b06765a6886e5f4c46c3f8bf576b484ac17b85b188a3834c76,29,-22.911383212480875,-21.646464088050394,-19.70106637306135,-1.264919124430481,1.945397714989042,false,49.3837299324937,formal_m1_center_not_selected,VALID
F3ADP004579,3043,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004579,F3AC055,WX1,P00,0,F3APAY003043,cc720dab34802c1da724e6a444faf6f92569b2131c0af55967626bd4e5ad6d8d,29,-29.758565228524944,-26.348027548250798,-27.293691643553984,-3.410537680274146,-0.9456640953031865,false,51.042813507655914,formal_m1_center_not_selected,VALID
F3ADP004580,3044,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004580,F3AC056,WX1,P01,0,F3APAY003044,b2950fd8812f8cef7a610d872a56e1bab8263882059a5cad69db5ff628954482,29,-28.33680769592622,-25.900245342329583,-25.60790621132746,-2.436562353596635,0.29233913100212305,false,51.509860729614815,formal_m1_center_not_selected,VALID
F3ADP004583,3045,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004583,F3AC059,WX1,P04,0,F3APAY003045,c6e5ce60996b934de74099ba4eb85cb58fb542b0abaf9ed6f07a5e556a9191a6,29,-30.886591191537846,-27.516864177314574,-28.416044553367392,-3.3697270142232725,-0.8991803760528185,false,51.0573238855993,formal_m1_center_not_selected,VALID
F3ADP004584,3046,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004584,F3AC060,WX1,P05,0,F3APAY003046,e0322be415fbe276cc9774dec74df8768e3959ecb918b410d224f6912d6e5f34,29,-29.39335037607586,-27.0050787375108,-26.670872259747085,-2.388271638565058,0.3342064777637148,false,51.523501806508264,formal_m1_center_not_selected,VALID
F3ADP004585,3047,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004585,F3AC061,WC1,P00,0,F3APAY003047,68c1d0c48262171c92ba923c0d4743f5bcc26a8ae9f345a4504fb508dce2c258,25,-18.969367364540158,-14.040282473352136,-14.289818441347224,-4.9290848911880225,-0.24953596799508837,false,206.68820397553287,formal_m1_center_not_selected,VALID
F3ADP004586,3048,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004586,F3AC062,WC1,P01,0,F3APAY003048,eafd118def5653a536d6133ab5652a50e4b382a9e0f2ce3b5e19a15a245d4b8e,25,-17.532866275478593,-13.023831082859655,-14.540796628194814,-4.5090351926189385,-1.5169655453351591,false,52.72250357524982,formal_m1_center_not_selected,VALID
F3ADP004589,3049,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004589,F3AC065,WC1,P04,0,F3APAY003049,7d553d39fe0d3fcec16cc3e697d26352c79b96d148251429b8d027f8d9ec5b64,25,-17.921675780483127,-12.981277734688522,-13.241396389670319,-4.9403980457946055,-0.2601186549817971,false,207.2026888603709,formal_m1_center_not_selected,VALID
F3ADP004590,3050,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004590,F3AC066,WC1,P05,0,F3APAY003050,2ca14bb509ed214e825f557fef293759b4417f85861f9120998b4b0718dce143,25,-16.419740008052234,-11.860770364869822,-11.742724209794735,-4.558969643182412,0.11804615507508665,false,52.69300346858028,formal_m1_center_not_selected,VALID
F3ADP004591,3051,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004591,F3AC067,WX2,P00,0,F3APAY003051,34f010d5a02a6ab9305b137a8fbbe8a270186ce5bfc8e7b1efa6ac7abeb487d8,31,-34.88179496246194,-32.321915569275376,-32.572773125907446,-2.559879393186563,-0.2508575566320701,false,50.61838054313791,formal_m1_center_not_selected,VALID
F3ADP004592,3052,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004592,F3AC068,WX2,P01,0,F3APAY003052,3833806ca78f1789bc8bb3b05d66acc2edb8c97d0935eb59b7c65920385a5073,31,-33.460774470854105,-31.97237748630471,-30.912381964090514,-1.4883969845493965,1.0599955222141944,false,51.310501373649814,formal_m1_center_not_selected,VALID
F3ADP004595,3053,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004595,F3AC071,WX2,P04,0,F3APAY003053,134c4591dd279405fb24587aad3f0dbd45fd699b0fa37ee74805f80306f7045d,31,-36.168556763417314,-33.66156355770518,-33.83973271586838,-2.506993205712135,-0.17816915816320034,false,50.630522343186534,formal_m1_center_not_selected,VALID
F3ADP004596,3054,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004596,F3AC072,WX2,P05,0,F3APAY003054,370429160b3fa579dcfeb61f9cc33a3d51908b9b567290611ca94eb8d32460f9,31,-34.76155678256319,-33.33947250929144,-32.207383282224626,-1.42208427327175,1.132089227066814,false,51.331645725760254,formal_m1_center_not_selected,VALID
F3ADP004597,3055,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004597,F3AC073,WC2,P00,0,F3APAY003055,1c57aaa0decab750412d406a218961c7f8f16ea03c9ebbae6c6e2a09139e2cfa,23,-13.890182037223738,-8.823764198651547,-10.81595132634611,-5.066417838572191,-1.992187127694562,false,195.23984614666676,formal_m1_center_not_selected,VALID
F3ADP004598,3056,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004598,F3AC074,WC2,P01,0,F3APAY003056,9b8e2fea9d242284bceee4ec8200e37d7eef4ed1d3f1611a5dfc7297b873d299,23,-12.427784239961756,-7.119463571235519,-9.212358520519132,-5.308320668726237,-2.092894949283613,false,53.07337904957541,formal_m1_center_not_selected,VALID
F3ADP004601,3057,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004601,F3AC077,WC2,P04,0,F3APAY003057,669dd1dc371e207a2d56c48d70a12464523c4be63d8c7a3754c7b77dcac90727,23,-11.139721506246577,-6.013107126079481,-7.9535115491969215,-5.126614380167096,-1.9404044231174407,false,190.15503947494528,formal_m1_center_not_selected,VALID
F3ADP004602,3058,PRIMARY,F3AE000059,F3AP0030,PUBLISHED_QPP_REFERENCE,F3AV004602,F3AC078,WC2,P05,0,F3APAY003058,8a994879ecfac6576911084ec821be28381b1330eb6d8fd5ea93a56d6480b039,23,-9.724259015294624,-4.3273278038142085,-6.554987630090832,-5.396931211480416,-2.227659826276623,false,191.22655316352868,formal_m1_center_not_selected,VALID
F3ADP004603,3059,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004603,F3AC001,W00,P00,0,F3APAY003059,969b99db37689ddcb9aee1d0f077c82cccdb4f4564bfe6b837f710587ca0a796,29,-45.65401636925578,-40.58106592406153,-40.771665093994706,-5.072950445194252,-0.19059916993317927,false,166.6464513715811,formal_m1_center_not_selected,VALID
F3ADP004604,3060,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004604,F3AC002,W00,P01,0,F3APAY003060,052163cf673ab72c0ad627b92b02c4a8ea349c421cc7ba26e7715866ea4a4ff1,29,-44.603490896141835,-39.47600174461086,-39.76092111944979,-5.127489151530973,-0.28491937483892826,false,167.17522408290804,formal_m1_center_not_selected,VALID
F3ADP004607,3061,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004607,F3AC005,W00,P04,0,F3APAY003061,5875ca967d97ac1b22ef20265260b3bdd656afa4d720fff325db9d9b4941322c,29,-50.052948213346916,-44.22593557602522,-45.08734883868159,-5.827012637321694,-0.8614132626563702,false,168.27126263375095,formal_m1_center_not_selected,VALID
F3ADP004608,3062,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004608,F3AC006,W00,P05,0,F3APAY003062,fc8364b91f80530afcae03f5ca146147e465d2faed66c140b3e2428c43157284,29,-49.00726926137118,-43.126412925515694,-43.99954032140175,-5.8808563358554835,-0.8731273958860584,false,168.88634233417363,formal_m1_center_not_selected,VALID
F3ADP004609,3063,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004609,F3AC007,WSm2,P00,0,F3APAY003063,2619ea8824d7cc48a4a387723137ce414b8afbca4a9530a33e3aa18f773d9279,31,-56.85638187044394,-51.490280695896956,-53.20203799939556,-5.3661011745469835,-1.711757303498601,false,178.47782091892475,formal_m1_center_not_selected,VALID
F3ADP004610,3064,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004610,F3AC008,WSm2,P01,0,F3APAY003064,d247b802f1331046775f2873d26dea0d02d5d09b6a08e6f1919f99e0e311ffcc,31,-56.311049078095934,-50.79345847952365,-52.55980804717057,-5.5175905985722835,-1.7663495676469196,false,178.7941603689551,formal_m1_center_not_selected,VALID
F3ADP004613,3065,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004613,F3AC011,WSm2,P04,0,F3APAY003065,c5f6d2e530ef2818482eccf571361e30c2620d80d6a3f997c4b02b25150b225c,31,-62.648114700423605,-56.508182656983394,-58.886363533475304,-6.139932043440211,-2.3781808764919106,false,181.4211986619587,formal_m1_center_not_selected,VALID
F3ADP004614,3066,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004614,F3AC012,WSm2,P05,0,F3APAY003066,d18b6dcb7f9d7ff9834b1829d90842eb681a971de21572b87cc95e0c0b5e7989,31,-62.119453850454846,-55.8442997852074,-58.24459817816003,-6.275154065247449,-2.400298392952635,false,181.91739687475572,formal_m1_center_not_selected,VALID
F3ADP004615,3067,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004615,F3AC013,WSm1,P00,0,F3APAY003067,a5edc18103f1868f35bb1c3d5f99c346cb2d6921dc55dbedb35d433c044f0bc0,30,-47.636897660086376,-42.7132850708026,-43.73947410415748,-4.923612589283778,-1.026189033354882,false,172.2081102774381,formal_m1_center_not_selected,VALID
F3ADP004616,3068,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004616,F3AC014,WSm1,P01,0,F3APAY003068,928b77b3007c847bf927d3bf4098e9928fe5cb5caf21d7f8037e00ce12aeee36,30,-47.02996518228617,-41.91448924983476,-43.02318208526086,-5.11547593245141,-1.1086928354261048,false,172.53653142223914,formal_m1_center_not_selected,VALID
F3ADP004619,3069,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004619,F3AC017,WSm1,P04,0,F3APAY003069,3f6a1eae5996f6611f28266068577f3587cd94c6837629dacf119ce2603d4ecf,30,-53.06921204117918,-47.36662777310876,-49.11106703563789,-5.702584268070417,-1.7444392625291272,false,174.84010758135918,formal_m1_center_not_selected,VALID
F3ADP004620,3070,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004620,F3AC018,WSm1,P05,0,F3APAY003070,7c361c914b607cfdadd19ab040a591e60eb1608ace03ef74bf3722bc7b40f235,30,-52.46002996931403,-46.58339522575022,-48.3873593637518,-5.876634743563805,-1.8039641380015752,false,175.26928832332902,formal_m1_center_not_selected,VALID
F3ADP004621,3071,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004621,F3AC019,WSp1,P00,0,F3APAY003071,dba3648602eafc3cd41cc3cc0051a805fff7f838e42813761853d1302db0f0f4,28,-35.93971449325909,-31.210613280104454,-31.622235195668246,-4.729101213154635,-0.41162191556379213,false,160.5348161819606,formal_m1_center_not_selected,VALID
F3ADP004622,3072,PRIMARY,F3AE000060,F3AP0030,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV004622,F3AC020,WSp1,P01,0,F3APAY003072,907ac38ddc640d6443bb82f3c8f42c03084fd74291e78c9eb98c13f275a2da5f,28,-35.01113860353735,-30.21660140194671,-30.73267794024862,-4.794537201590636,-0.5160765383019097,false,160.793727953026,formal_m1_center_not_selected,VALID
