phase3a_event_id,pair_id,observational_reference_role,variant_id,matrix_cell_id,window_variant_id,processing_profile_id,materialization_status,inadmissibility_reason,baseline_gate_state,baseline_qpp_selected,variant_decision_available,variant_qpp_selected,transition_eligible,classification_transition,classification_concordant_with_baseline,formal_m1_period_s,period_role
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002712,F3AC060,WX1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.61107405473632,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002713,F3AC061,WC1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.43559449638348,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002714,F3AC062,WC1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.74383239078116,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002715,F3AC063,WC1,P02,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002716,F3AC064,WC1,P03,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002717,F3AC065,WC1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.443416739038724,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002718,F3AC066,WC1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.72960796974116,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002719,F3AC067,WX2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.00611185657015,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002720,F3AC068,WX2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.35860187019461,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002721,F3AC069,WX2,P02,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002722,F3AC070,WX2,P03,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002723,F3AC071,WX2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.00630054273954,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002724,F3AC072,WX2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.3589175832112,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002725,F3AC073,WC2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.829144397285106,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002726,F3AC074,WC2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,52.036304139146374,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002727,F3AC075,WC2,P02,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002728,F3AC076,WC2,P03,INPUT_INADMISSIBLE,PEAK_REMOVED_BY_QUALITY,REFERENCE_BASELINE_MISMATCH,false,false,,false,,,,
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002729,F3AC077,WC2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.84460586015103,formal_m1_center_not_selected
F3AE000035,F3AP0018,PUBLISHED_QPP_REFERENCE,F3AV002730,F3AC078,WC2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_BASELINE_MISMATCH,false,true,false,false,,,51.97286226858305,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002731,F3AC001,W00,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.34162148276138,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002732,F3AC002,W00,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,58.931566396411334,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002733,F3AC003,W00,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002734,F3AC004,W00,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002735,F3AC005,W00,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.24859394893092,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002736,F3AC006,W00,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,58.88128849407542,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002737,F3AC007,WSm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,60.78720052686689,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002738,F3AC008,WSm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,59.85106338581249,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002739,F3AC009,WSm2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002740,F3AC010,WSm2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002741,F3AC011,WSm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,60.8376429604812,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002742,F3AC012,WSm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,59.8666219713524,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002743,F3AC013,WSm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,57.288581129399894,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002744,F3AC014,WSm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,59.91798779295508,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002745,F3AC015,WSm1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002746,F3AC016,WSm1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002747,F3AC017,WSm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,57.171631301812404,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002748,F3AC018,WSm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,60.02406240017345,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002749,F3AC019,WSp1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.983979689303816,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002750,F3AC020,WSp1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.221395231886206,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002751,F3AC021,WSp1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002752,F3AC022,WSp1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002753,F3AC023,WSp1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.53067528179605,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002754,F3AC024,WSp1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.23235529136093,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002755,F3AC025,WSp2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,53.2277875864593,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002756,F3AC026,WSp2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,54.77536001065836,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002757,F3AC027,WSp2,P02,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002758,F3AC028,WSp2,P03,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002759,F3AC029,WSp2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,53.263532471595575,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002760,F3AC030,WSp2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.35744243844721,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002761,F3AC031,WEm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,91.0003755138532,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002762,F3AC032,WEm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,62.690408162667296,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002763,F3AC033,WEm2,P02,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002764,F3AC034,WEm2,P03,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002765,F3AC035,WEm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,90.9438253523436,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002766,F3AC036,WEm2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,62.09182815735806,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002767,F3AC037,WEm1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,58.89356182629146,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002768,F3AC038,WEm1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,59.68736334552941,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002769,F3AC039,WEm1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002770,F3AC040,WEm1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002771,F3AC041,WEm1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,58.904705923048596,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002772,F3AC042,WEm1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,59.75888412437634,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002773,F3AC043,WEp1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.261557434505185,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002774,F3AC044,WEp1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,57.12315621947881,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002775,F3AC045,WEp1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002776,F3AC046,WEp1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002777,F3AC047,WEp1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.27198020479701,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002778,F3AC048,WEp1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,57.073677977964174,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002779,F3AC049,WEp2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,53.34106343465873,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002780,F3AC050,WEp2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.91113930006325,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002781,F3AC051,WEp2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002782,F3AC052,WEp2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002783,F3AC053,WEp2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,53.342962471896975,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002784,F3AC054,WEp2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.95198523383991,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002785,F3AC055,WX1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.59284736645038,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002786,F3AC056,WX1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,57.52272815445077,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002787,F3AC057,WX1,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002788,F3AC058,WX1,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002789,F3AC059,WX1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,56.547831462642066,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002790,F3AC060,WX1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,57.51404937232252,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002791,F3AC061,WC1,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.562643714812864,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002792,F3AC062,WC1,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.47648387280614,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002793,F3AC063,WC1,P02,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002794,F3AC064,WC1,P03,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002795,F3AC065,WC1,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.56385033238658,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002796,F3AC066,WC1,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.47730078027932,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002797,F3AC067,WX2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.40541854461192,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002798,F3AC068,WX2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,58.18671190563699,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002799,F3AC069,WX2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002800,F3AC070,WX2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002801,F3AC071,WX2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,55.294355428069416,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002802,F3AC072,WX2,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,false,true,false,true,NOT_SELECTED_RETAINED,true,58.196255223369896,formal_m1_center_not_selected
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002803,F3AC073,WC2,P00,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002804,F3AC074,WC2,P01,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002805,F3AC075,WC2,P02,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002806,F3AC076,WC2,P03,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002807,F3AC077,WC2,P04,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000036,F3AP0018,PUBLISHED_NOT_SELECTED_REFERENCE,F3AV002808,F3AC078,WC2,P05,INPUT_INADMISSIBLE,TOO_FEW_CADENCES,REFERENCE_CONCORDANT,false,false,,false,,,,
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002809,F3AC001,W00,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,true,true,true,true,SELECTED_RETAINED,true,56.05824516433813,recovered_period_selected
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002810,F3AC002,W00,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,true,true,true,true,SELECTED_RETAINED,true,55.74228038434222,recovered_period_selected
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002811,F3AC003,W00,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,true,false,,false,,,,
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002812,F3AC004,W00,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,true,false,,false,,,,
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002813,F3AC005,W00,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,true,true,true,true,SELECTED_RETAINED,true,56.06036161527444,recovered_period_selected
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002814,F3AC006,W00,P05,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,true,true,true,true,SELECTED_RETAINED,true,55.74988906642899,recovered_period_selected
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002815,F3AC007,WSm2,P00,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,true,true,true,true,SELECTED_RETAINED,true,55.48077942790212,recovered_period_selected
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002816,F3AC008,WSm2,P01,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,true,true,true,true,SELECTED_RETAINED,true,56.93728310605459,recovered_period_selected
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002817,F3AC009,WSm2,P02,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,true,false,,false,,,,
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002818,F3AC010,WSm2,P03,INPUT_INADMISSIBLE,IRREGULAR_SAMPLING,REFERENCE_CONCORDANT,true,false,,false,,,,
F3AE000037,F3AP0019,PUBLISHED_QPP_REFERENCE,F3AV002819,F3AC011,WSm2,P04,ELIGIBLE_FOR_AFINO,,REFERENCE_CONCORDANT,true,true,true,true,SELECTED_RETAINED,true,55.48041601410182,recovered_period_selected
