replicate_index,strata_count,sampled_background_draws,positive_denominator,null_denominator,draw_indices_sha256,baseline_TP,baseline_FN,baseline_TN,baseline_FP,candidate_TP,candidate_FN,candidate_TN,candidate_FP,baseline_sensitivity,candidate_sensitivity,candidate_minus_baseline_sensitivity,baseline_specificity,candidate_specificity,candidate_minus_baseline_specificity,baseline_FPR,candidate_FPR,candidate_minus_baseline_FPR,baseline_balanced_accuracy,candidate_balanced_accuracy,candidate_minus_baseline_balanced_accuracy
8079,36,1800,1800,1800,f6b88de6acba5bced486856d3c63aba8ee21ece331194e4496c41b441248ae9c,150,1650,1798,2,1186,614,1111,689,0.08333333333333333,0.6588888888888889,0.5755555555555555,0.9988888888888889,0.6172222222222222,-0.3816666666666667,0.0011111111111111111,0.3827777777777778,0.38166666666666665,0.5411111111111111,0.6380555555555556,0.0969444444444445
8080,36,1800,1800,1800,83bebeddf74b1702569e5825187e512840d1c7df9fc930d4f0f1fd3cdfb3c277,152,1648,1799,1,1177,623,1128,672,0.08444444444444445,0.6538888888888889,0.5694444444444444,0.9994444444444445,0.6266666666666667,-0.37277777777777776,0.0005555555555555556,0.37333333333333335,0.3727777777777778,0.5419444444444445,0.6402777777777777,0.09833333333333327
8081,36,1800,1800,1800,e5ece5da0660c4afa1dcbd7d6ff6e1454a1463b0b1a6077f9ba51081c74242f4,153,1647,1798,2,1161,639,1119,681,0.085,0.645,0.56,0.9988888888888889,0.6216666666666667,-0.37722222222222224,0.0011111111111111111,0.37833333333333335,0.37722222222222224,0.5419444444444445,0.6333333333333333,0.09138888888888885
8082,36,1800,1800,1800,5738c739ca7c3fce67a769c9d5676adf06a93f6377052eb57b8de653bed14e9d,146,1654,1800,0,1157,643,1130,670,0.0811111111111111,0.6427777777777778,0.5616666666666666,1.0,0.6277777777777778,-0.37222222222222223,0.0,0.37222222222222223,0.37222222222222223,0.5405555555555556,0.6352777777777778,0.09472222222222226
8083,36,1800,1800,1800,a72018b3480a3a4bbabe3826108c46e27447d3950f22c638fadc6ed97f7f9c43,139,1661,1799,1,1149,651,1121,679,0.07722222222222222,0.6383333333333333,0.5611111111111111,0.9994444444444445,0.6227777777777778,-0.3766666666666667,0.0005555555555555556,0.37722222222222224,0.3766666666666667,0.5383333333333333,0.6305555555555555,0.0922222222222222
8084,36,1800,1800,1800,7832f653bd959e4c78344dbba5cff6faebfe0fa00f5835fe99898a30415795ed,158,1642,1800,0,1186,614,1098,702,0.08777777777777777,0.6588888888888889,0.5711111111111111,1.0,0.61,-0.39,0.0,0.39,0.39,0.5438888888888889,0.6344444444444444,0.0905555555555555
8085,36,1800,1800,1800,be9aa6d7c1299a510a6688021db977f38e054b31ee6596478d3c40f29278a317,146,1654,1800,0,1167,633,1105,695,0.0811111111111111,0.6483333333333333,0.5672222222222222,1.0,0.6138888888888889,-0.38611111111111107,0.0,0.3861111111111111,0.3861111111111111,0.5405555555555556,0.6311111111111112,0.09055555555555561
8086,36,1800,1800,1800,f7d47d486019220802d8f7854dc736b292da9eac52288342cc4d8f22edbb6b23,146,1654,1800,0,1169,631,1114,686,0.0811111111111111,0.6494444444444445,0.5683333333333334,1.0,0.6188888888888889,-0.38111111111111107,0.0,0.3811111111111111,0.3811111111111111,0.5405555555555556,0.6341666666666668,0.0936111111111112
8087,36,1800,1800,1800,98d6691aa31912a64a1997aa9378d4bfd0389c0eed282f713270678327a50911,137,1663,1797,3,1181,619,1113,687,0.07611111111111112,0.6561111111111111,0.58,0.9983333333333333,0.6183333333333333,-0.38,0.0016666666666666668,0.38166666666666665,0.38,0.5372222222222222,0.6372222222222221,0.09999999999999998
8088,36,1800,1800,1800,ad351e204d3f32810564ada58de20e50478db332f97ae59b9aaf3d3cb0ad2b61,148,1652,1800,0,1190,610,1104,696,0.08222222222222222,0.6611111111111111,0.5788888888888889,1.0,0.6133333333333333,-0.3866666666666667,0.0,0.38666666666666666,0.38666666666666666,0.5411111111111111,0.6372222222222221,0.09611111111111104
8089,36,1800,1800,1800,eba3113bf25700f637700b296587d81472b370da388b761ce2e1b01f84f4068f,144,1656,1799,1,1160,640,1121,679,0.08,0.6444444444444445,0.5644444444444445,0.9994444444444445,0.6227777777777778,-0.3766666666666667,0.0005555555555555556,0.37722222222222224,0.3766666666666667,0.5397222222222222,0.6336111111111111,0.09388888888888891
8090,36,1800,1800,1800,7a6671c56caac24e9562ac1c98ee772acb160f465973c4ba542f4b7723c59930,142,1658,1800,0,1170,630,1109,691,0.07888888888888888,0.65,0.5711111111111111,1.0,0.6161111111111112,-0.38388888888888884,0.0,0.3838888888888889,0.3838888888888889,0.5394444444444444,0.6330555555555556,0.0936111111111112
8091,36,1800,1800,1800,8f8d7fbe52a1f03cb464387a0211d272545d288fdd29a4d32dc53e9765f6ba86,146,1654,1799,1,1147,653,1122,678,0.0811111111111111,0.6372222222222222,0.5561111111111111,0.9994444444444445,0.6233333333333333,-0.3761111111111112,0.0005555555555555556,0.37666666666666665,0.3761111111111111,0.5402777777777777,0.6302777777777777,0.08999999999999997
8092,36,1800,1800,1800,87334dd19d84305d0d7ee9bf06426114928d2b8c652504078808737dd8773998,148,1652,1799,1,1175,625,1111,689,0.08222222222222222,0.6527777777777778,0.5705555555555556,0.9994444444444445,0.6172222222222222,-0.38222222222222224,0.0005555555555555556,0.3827777777777778,0.38222222222222224,0.5408333333333334,0.635,0.09416666666666662
8093,36,1800,1800,1800,4974e319a3adb920b09c63b63e882adab528aa2fd20286c8a3e513308c14d7ac,142,1658,1800,0,1180,620,1121,679,0.07888888888888888,0.6555555555555556,0.5766666666666667,1.0,0.6227777777777778,-0.37722222222222224,0.0,0.37722222222222224,0.37722222222222224,0.5394444444444444,0.6391666666666667,0.09972222222222227
8094,36,1800,1800,1800,77b99a39e71429936957d3d684fdfb6d3acfc5a5b0b2692290a9fb622d650757,161,1639,1800,0,1176,624,1113,687,0.08944444444444444,0.6533333333333333,0.5638888888888889,1.0,0.6183333333333333,-0.3816666666666667,0.0,0.38166666666666665,0.38166666666666665,0.5447222222222222,0.6358333333333333,0.09111111111111103
8095,36,1800,1800,1800,58c050e493eca7afb9575f3e317c5e9d6114c3195771dedd0fe86725086b6395,148,1652,1799,1,1160,640,1114,686,0.08222222222222222,0.6444444444444445,0.5622222222222223,0.9994444444444445,0.6188888888888889,-0.38055555555555554,0.0005555555555555556,0.3811111111111111,0.3805555555555556,0.5408333333333334,0.6316666666666667,0.09083333333333332
8096,36,1800,1800,1800,227e9b2d57f437af6582f29ce995c69fd7d1749625067d58a23b5d472aaf005f,150,1650,1799,1,1198,602,1114,686,0.08333333333333333,0.6655555555555556,0.5822222222222222,0.9994444444444445,0.6188888888888889,-0.38055555555555554,0.0005555555555555556,0.3811111111111111,0.3805555555555556,0.5413888888888889,0.6422222222222222,0.10083333333333333
8097,36,1800,1800,1800,b1a14b2571550c2e84fe0c4261c8321490522ae67169cb3c99c78e5f0228894c,158,1642,1800,0,1174,626,1132,668,0.08777777777777777,0.6522222222222223,0.5644444444444445,1.0,0.6288888888888889,-0.37111111111111106,0.0,0.3711111111111111,0.3711111111111111,0.5438888888888889,0.6405555555555555,0.09666666666666668
8098,36,1800,1800,1800,7ded1ab01c9bb2abdb6c8344ecaced40964f175cf4661b6d0c8f90c81db289be,145,1655,1799,1,1160,640,1106,694,0.08055555555555556,0.6444444444444445,0.5638888888888889,0.9994444444444445,0.6144444444444445,-0.385,0.0005555555555555556,0.38555555555555554,0.385,0.54,0.6294444444444445,0.08944444444444444
8099,36,1800,1800,1800,634f53cc20a983dc623523f3e8170e4d7fb078ab7900a9aead05fa22cbfa5b19,134,1666,1800,0,1160,640,1105,695,0.07444444444444444,0.6444444444444445,0.5700000000000001,1.0,0.6138888888888889,-0.38611111111111107,0.0,0.3861111111111111,0.3861111111111111,0.5372222222222223,0.6291666666666667,0.09194444444444438
8100,36,1800,1800,1800,0c9c0070873e5a3950b571ee90a9e2cfdf16771fcd63112eb94a35c416d69222,135,1665,1799,1,1169,631,1114,686,0.075,0.6494444444444445,0.5744444444444445,0.9994444444444445,0.6188888888888889,-0.38055555555555554,0.0005555555555555556,0.3811111111111111,0.3805555555555556,0.5372222222222223,0.6341666666666668,0.0969444444444445
8101,36,1800,1800,1800,22b409ca5ed61f0ce0fb8457b57da1ed5cacdf8774959a1cc6c1d9be29dc4fa7,145,1655,1800,0,1173,627,1122,678,0.08055555555555556,0.6516666666666666,0.571111111111111,1.0,0.6233333333333333,-0.3766666666666667,0.0,0.37666666666666665,0.37666666666666665,0.5402777777777777,0.6375,0.09722222222222221
8102,36,1800,1800,1800,79a611db8767a222b614882ef0be5674d3e24cef98bd4f3a7f62bc13d0314bc3,149,1651,1797,3,1152,648,1124,676,0.08277777777777778,0.64,0.5572222222222223,0.9983333333333333,0.6244444444444445,-0.3738888888888888,0.0016666666666666668,0.37555555555555553,0.3738888888888889,0.5405555555555556,0.6322222222222222,0.09166666666666667
8103,36,1800,1800,1800,185bf62c316b51dd18b59c4a38c4df0cf71564a4d3c6ffa5da77873ed16d1cbc,138,1662,1799,1,1167,633,1102,698,0.07666666666666666,0.6483333333333333,0.5716666666666667,0.9994444444444445,0.6122222222222222,-0.38722222222222225,0.0005555555555555556,0.3877777777777778,0.38722222222222225,0.5380555555555555,0.6302777777777777,0.0922222222222222
8104,36,1800,1800,1800,4c0ea91c484ec2d4772877a9aa17fa9564426c061b3c6db8c23a226fe9059272,140,1660,1800,0,1189,611,1103,697,0.07777777777777778,0.6605555555555556,0.5827777777777778,1.0,0.6127777777777778,-0.38722222222222225,0.0,0.38722222222222225,0.38722222222222225,0.5388888888888889,0.6366666666666667,0.09777777777777785
8105,36,1800,1800,1800,2670217d5ae9fc72e4c95b93947f5dbbf35fb218b7fdcfe4cd8502cce30cdad8,145,1655,1798,2,1187,613,1129,671,0.08055555555555556,0.6594444444444445,0.5788888888888889,0.9988888888888889,0.6272222222222222,-0.3716666666666667,0.0011111111111111111,0.37277777777777776,0.37166666666666665,0.5397222222222222,0.6433333333333333,0.1036111111111111
8106,36,1800,1800,1800,0a60a4e7d23cadcd76c525fd1c825a15a9e53526a0f9c01a654645741f658cf0,155,1645,1800,0,1219,581,1084,716,0.08611111111111111,0.6772222222222222,0.591111111111111,1.0,0.6022222222222222,-0.3977777777777778,0.0,0.3977777777777778,0.3977777777777778,0.5430555555555555,0.6397222222222222,0.09666666666666668
8107,36,1800,1800,1800,b8b51d761fac8e77902db0555916f9892ecf30c34a97bccf2b1d488a2de29fc6,144,1656,1798,2,1144,656,1129,671,0.08,0.6355555555555555,0.5555555555555556,0.9988888888888889,0.6272222222222222,-0.3716666666666667,0.0011111111111111111,0.37277777777777776,0.37166666666666665,0.5394444444444445,0.6313888888888889,0.09194444444444438
8108,36,1800,1800,1800,d491a20120bd2ce615a1ef8b0711678bfcf21ce161c0cb2e5662a3dda1189810,148,1652,1799,1,1180,620,1118,682,0.08222222222222222,0.6555555555555556,0.5733333333333334,0.9994444444444445,0.6211111111111111,-0.3783333333333334,0.0005555555555555556,0.3788888888888889,0.37833333333333335,0.5408333333333334,0.6383333333333333,0.09749999999999992
8109,36,1800,1800,1800,e435a2c5c3ca1abc4013befd5130590115b663cc6ca8cd4fff7758e6084f626f,167,1633,1799,1,1185,615,1123,677,0.09277777777777778,0.6583333333333333,0.5655555555555556,0.9994444444444445,0.6238888888888889,-0.37555555555555553,0.0005555555555555556,0.3761111111111111,0.3755555555555556,0.5461111111111111,0.6411111111111112,0.09500000000000008
8110,36,1800,1800,1800,17baef44bb2c476a3a78142122c15252a8821b66701390a0b933894b0a1e7423,142,1658,1800,0,1195,605,1078,722,0.07888888888888888,0.6638888888888889,0.585,1.0,0.5988888888888889,-0.4011111111111111,0.0,0.4011111111111111,0.4011111111111111,0.5394444444444444,0.6313888888888889,0.0919444444444445
8111,36,1800,1800,1800,9300460bcdd599ccb56b290e855b0f05ff106241c1923d038be1ea66fa342258,146,1654,1800,0,1151,649,1129,671,0.0811111111111111,0.6394444444444445,0.5583333333333333,1.0,0.6272222222222222,-0.37277777777777776,0.0,0.37277777777777776,0.37277777777777776,0.5405555555555556,0.6333333333333333,0.09277777777777774
8112,36,1800,1800,1800,5912240ebef41c9e6380939a777b0c9a6ecd96e5151ff5fbc44b9425f412211c,150,1650,1799,1,1164,636,1112,688,0.08333333333333333,0.6466666666666666,0.5633333333333332,0.9994444444444445,0.6177777777777778,-0.3816666666666667,0.0005555555555555556,0.38222222222222224,0.3816666666666667,0.5413888888888889,0.6322222222222222,0.09083333333333332
8113,36,1800,1800,1800,0076b51410c471cc12a6e97ed7251d34956a5cf2867ff4c66086ecb0c243f316,139,1661,1799,1,1187,613,1106,694,0.07722222222222222,0.6594444444444445,0.5822222222222223,0.9994444444444445,0.6144444444444445,-0.385,0.0005555555555555556,0.38555555555555554,0.385,0.5383333333333333,0.6369444444444445,0.0986111111111112
8114,36,1800,1800,1800,ef3a3beb0bfdbb4553ab0484bc76a21e72fe1e7c6bcb7da766daeddd178671d2,146,1654,1799,1,1156,644,1122,678,0.0811111111111111,0.6422222222222222,0.5611111111111111,0.9994444444444445,0.6233333333333333,-0.3761111111111112,0.0005555555555555556,0.37666666666666665,0.3761111111111111,0.5402777777777777,0.6327777777777778,0.09250000000000003
8115,36,1800,1800,1800,8ac5e63a5645caa66b5cfc134d6f0eb740f18fbab93de9a319d70e0d640c19cf,137,1663,1799,1,1166,634,1120,680,0.07611111111111112,0.6477777777777778,0.5716666666666667,0.9994444444444445,0.6222222222222222,-0.37722222222222224,0.0005555555555555556,0.37777777777777777,0.37722222222222224,0.5377777777777778,0.635,0.09722222222222221
8116,36,1800,1800,1800,cb768670b4c1d4d3337059bf68a97d5e808236ac7a5273ae17a114c3c2929d54,155,1645,1800,0,1179,621,1122,678,0.08611111111111111,0.655,0.5688888888888889,1.0,0.6233333333333333,-0.3766666666666667,0.0,0.37666666666666665,0.37666666666666665,0.5430555555555555,0.6391666666666667,0.09611111111111115
8117,36,1800,1800,1800,ab6e0eacabf072fff8927db795a922889fa1ff1b6c3798ad178e4c2937db61e5,145,1655,1799,1,1163,637,1110,690,0.08055555555555556,0.6461111111111111,0.5655555555555555,0.9994444444444445,0.6166666666666667,-0.3827777777777778,0.0005555555555555556,0.38333333333333336,0.38277777777777783,0.54,0.6313888888888889,0.09138888888888885
8118,36,1800,1800,1800,37d6b9864883920c2232e74267a793f85e2895deca83a2f16a73ef11ac493ce2,150,1650,1800,0,1145,655,1111,689,0.08333333333333333,0.6361111111111111,0.5527777777777777,1.0,0.6172222222222222,-0.3827777777777778,0.0,0.3827777777777778,0.3827777777777778,0.5416666666666666,0.6266666666666667,0.08500000000000008
8119,36,1800,1800,1800,8b6c24a780cca777f660ff94251467a83a9a760282d851ff42a926a17f846ae2,129,1671,1800,0,1148,652,1097,703,0.07166666666666667,0.6377777777777778,0.5661111111111111,1.0,0.6094444444444445,-0.39055555555555554,0.0,0.39055555555555554,0.39055555555555554,0.5358333333333334,0.6236111111111111,0.08777777777777773
8120,36,1800,1800,1800,6e401335e29183db1a34d8164383044ee704c5c6c0e076c607af28881887ca67,145,1655,1800,0,1167,633,1115,685,0.08055555555555556,0.6483333333333333,0.5677777777777777,1.0,0.6194444444444445,-0.38055555555555554,0.0,0.38055555555555554,0.38055555555555554,0.5402777777777777,0.633888888888889,0.0936111111111112
8121,36,1800,1800,1800,d5294e991df5be6df1a309da57dc39e37a74d5cd80f69dddaa5f0f9b1c5946a1,131,1669,1800,0,1173,627,1110,690,0.07277777777777777,0.6516666666666666,0.5788888888888888,1.0,0.6166666666666667,-0.3833333333333333,0.0,0.38333333333333336,0.38333333333333336,0.5363888888888889,0.6341666666666667,0.09777777777777774
8122,36,1800,1800,1800,cf88a434e21c0500559192dc99518b1859d7d3aafbd65cb56085ed99080b0a48,144,1656,1799,1,1178,622,1118,682,0.08,0.6544444444444445,0.5744444444444445,0.9994444444444445,0.6211111111111111,-0.3783333333333334,0.0005555555555555556,0.3788888888888889,0.37833333333333335,0.5397222222222222,0.6377777777777778,0.09805555555555556
8123,36,1800,1800,1800,6356b1a13b50e16512120226ad3a0bfc99e8b66b096b3910a8d601b5aa3fba16,150,1650,1797,3,1200,600,1107,693,0.08333333333333333,0.6666666666666666,0.5833333333333333,0.9983333333333333,0.615,-0.3833333333333333,0.0016666666666666668,0.385,0.38333333333333336,0.5408333333333333,0.6408333333333334,0.10000000000000009
8124,36,1800,1800,1800,cdbe3b0437af2ef0a15c2caf790da0a24b105d2f7281b498affd25450d292173,136,1664,1800,0,1193,607,1117,683,0.07555555555555556,0.6627777777777778,0.5872222222222222,1.0,0.6205555555555555,-0.3794444444444445,0.0,0.3794444444444444,0.3794444444444444,0.5377777777777778,0.6416666666666666,0.10388888888888881
8125,36,1800,1800,1800,804ca0d1dccbaaa3123364531e304767c718fdf3a09594932bb66380521be97c,139,1661,1798,2,1174,626,1123,677,0.07722222222222222,0.6522222222222223,0.5750000000000001,0.9988888888888889,0.6238888888888889,-0.375,0.0011111111111111111,0.3761111111111111,0.375,0.5380555555555556,0.6380555555555556,0.09999999999999998
8126,36,1800,1800,1800,2145ff44b6153cc40d051f327e19f3863b5fa7ebb13d4c83117f765c96fa86cf,150,1650,1799,1,1174,626,1117,683,0.08333333333333333,0.6522222222222223,0.5688888888888889,0.9994444444444445,0.6205555555555555,-0.37888888888888894,0.0005555555555555556,0.3794444444444444,0.3788888888888889,0.5413888888888889,0.6363888888888889,0.09499999999999997
8127,36,1800,1800,1800,87b2f20cd6e0261d9ddcb0b43c4afec59ff4635b39cb7a6eb75843bc47b57451,154,1646,1799,1,1175,625,1125,675,0.08555555555555555,0.6527777777777778,0.5672222222222223,0.9994444444444445,0.625,-0.37444444444444447,0.0005555555555555556,0.375,0.37444444444444447,0.5425,0.6388888888888888,0.09638888888888886
8128,36,1800,1800,1800,00d4195bea8e1233c6d524c1f64a2b2f6de63005909be11d98f956a066722428,142,1658,1799,1,1166,634,1119,681,0.07888888888888888,0.6477777777777778,0.5688888888888889,0.9994444444444445,0.6216666666666667,-0.37777777777777777,0.0005555555555555556,0.37833333333333335,0.3777777777777778,0.5391666666666667,0.6347222222222222,0.0955555555555555
8129,36,1800,1800,1800,d6360e27c7d616b1ab5abfb76e14d00db361ef8eece73ab979a990bb1c4ed5b3,144,1656,1800,0,1164,636,1119,681,0.08,0.6466666666666666,0.5666666666666667,1.0,0.6216666666666667,-0.3783333333333333,0.0,0.37833333333333335,0.37833333333333335,0.54,0.6341666666666667,0.09416666666666662
8130,36,1800,1800,1800,39263c7ba8044df9425bef9847139496311ed7472707b5b8e457080ca734f42a,139,1661,1799,1,1167,633,1100,700,0.07722222222222222,0.6483333333333333,0.5711111111111111,0.9994444444444445,0.6111111111111112,-0.3883333333333333,0.0005555555555555556,0.3888888888888889,0.38833333333333336,0.5383333333333333,0.6297222222222223,0.09138888888888896
8131,36,1800,1800,1800,f3a6da8486e923350d1d69e4ddaa72dee746a0059166d7d3d37bbd31acf26c39,132,1668,1800,0,1156,644,1127,673,0.07333333333333333,0.6422222222222222,0.5688888888888889,1.0,0.6261111111111111,-0.37388888888888894,0.0,0.3738888888888889,0.3738888888888889,0.5366666666666666,0.6341666666666667,0.09750000000000003
8132,36,1800,1800,1800,8c8495f379031702cd518584b3d70c4a2eeb62320434b4e6e4faf5a666c6c9ee,129,1671,1800,0,1180,620,1123,677,0.07166666666666667,0.6555555555555556,0.5838888888888889,1.0,0.6238888888888889,-0.37611111111111106,0.0,0.3761111111111111,0.3761111111111111,0.5358333333333334,0.6397222222222223,0.10388888888888892
8133,36,1800,1800,1800,cabffacb9820d01007d0c1781db985c63540d9ddc312c640a0281e7d6ca43333,122,1678,1798,2,1176,624,1104,696,0.06777777777777778,0.6533333333333333,0.5855555555555555,0.9988888888888889,0.6133333333333333,-0.38555555555555565,0.0011111111111111111,0.38666666666666666,0.38555555555555554,0.5333333333333333,0.6333333333333333,0.09999999999999998
8134,36,1800,1800,1800,8507c0ebd7f5f2259ea4f2d75092dd9eafa8b8c43fbcddf21ca5de72658b2b20,144,1656,1798,2,1146,654,1098,702,0.08,0.6366666666666667,0.5566666666666668,0.9988888888888889,0.61,-0.38888888888888895,0.0011111111111111111,0.39,0.3888888888888889,0.5394444444444445,0.6233333333333333,0.08388888888888879
8135,36,1800,1800,1800,48e9acf1789766325d66816f1ab124d9197776f35fdecbb3eaac7c53d98d213b,149,1651,1800,0,1177,623,1113,687,0.08277777777777778,0.6538888888888889,0.5711111111111111,1.0,0.6183333333333333,-0.3816666666666667,0.0,0.38166666666666665,0.38166666666666665,0.5413888888888889,0.6361111111111111,0.09472222222222215
8136,36,1800,1800,1800,62f1a646e01924e4da5b51fabc0aa5abd77002e62bfcb3f5f6e2baf76967beb6,142,1658,1799,1,1170,630,1123,677,0.07888888888888888,0.65,0.5711111111111111,0.9994444444444445,0.6238888888888889,-0.37555555555555553,0.0005555555555555556,0.3761111111111111,0.3755555555555556,0.5391666666666667,0.6369444444444445,0.09777777777777785
8137,36,1800,1800,1800,aad2e840c91890f4b16ed7ea8a9aa1f0bfd3b80d833ae2271cdce51536eb008a,158,1642,1798,2,1142,658,1127,673,0.08777777777777777,0.6344444444444445,0.5466666666666667,0.9988888888888889,0.6261111111111111,-0.3727777777777779,0.0011111111111111111,0.3738888888888889,0.37277777777777776,0.5433333333333333,0.6302777777777777,0.08694444444444438
