simulation_unit_id,planned_decision_id,decision_class,external_optimizer_seed,background_realization_id,truth_state,evidence_plane,gap_quality_regime,input_state,materialization_status,decision_status,valid_models,n_samples,red_noise_alpha,qpp_fraction,true_period_s,truth_usage,rule_feature_usage,truth_join_status
F3BBG_N060_A2_Q002_R076:POS:PRIMARY,F3B2D002566,BASELINE,0,F3BBG_N060_A2_Q002_R076,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,63.078327063079975,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R077:NULL:PRIMARY,F3B2D002567,BASELINE,0,F3BBG_N060_A2_Q002_R077,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R077:POS:PRIMARY,F3B2D002568,BASELINE,0,F3BBG_N060_A2_Q002_R077,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,67.9677562870938,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R078:NULL:PRIMARY,F3B2D002569,BASELINE,0,F3BBG_N060_A2_Q002_R078,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R078:POS:PRIMARY,F3B2D002570,BASELINE,0,F3BBG_N060_A2_Q002_R078,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,52.87446714923466,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R080:NULL:PRIMARY,F3B2D002571,BASELINE,0,F3BBG_N060_A2_Q002_R080,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R080:POS:PRIMARY,F3B2D002572,BASELINE,0,F3BBG_N060_A2_Q002_R080,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,142.4134421136925,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R081:NULL:PRIMARY,F3B2D002573,BASELINE,0,F3BBG_N060_A2_Q002_R081,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R081:POS:PRIMARY,F3B2D002574,BASELINE,0,F3BBG_N060_A2_Q002_R081,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,70.3524353709994,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R082:NULL:PRIMARY,F3B2D002575,BASELINE,0,F3BBG_N060_A2_Q002_R082,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R082:POS:PRIMARY,F3B2D002576,BASELINE,0,F3BBG_N060_A2_Q002_R082,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,54.1206668270752,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R084:NULL:PRIMARY,F3B2D002577,BASELINE,0,F3BBG_N060_A2_Q002_R084,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R084:POS:PRIMARY,F3B2D002578,BASELINE,0,F3BBG_N060_A2_Q002_R084,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,49.265460318444916,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R086:NULL:PRIMARY,F3B2D002579,BASELINE,0,F3BBG_N060_A2_Q002_R086,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R086:POS:PRIMARY,F3B2D002580,BASELINE,0,F3BBG_N060_A2_Q002_R086,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,112.66165158423996,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R088:NULL:PRIMARY,F3B2D002581,BASELINE,0,F3BBG_N060_A2_Q002_R088,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R088:POS:PRIMARY,F3B2D002582,BASELINE,0,F3BBG_N060_A2_Q002_R088,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,87.9793690625286,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R089:NULL:PRIMARY,F3B2D002583,BASELINE,0,F3BBG_N060_A2_Q002_R089,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R089:POS:PRIMARY,F3B2D002584,BASELINE,0,F3BBG_N060_A2_Q002_R089,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,48.27113998129667,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R090:NULL:PRIMARY,F3B2D002585,BASELINE,0,F3BBG_N060_A2_Q002_R090,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R090:POS:PRIMARY,F3B2D002586,BASELINE,0,F3BBG_N060_A2_Q002_R090,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,73.63670330750698,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R091:NULL:PRIMARY,F3B2D002587,BASELINE,0,F3BBG_N060_A2_Q002_R091,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R091:POS:PRIMARY,F3B2D002588,BASELINE,0,F3BBG_N060_A2_Q002_R091,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,61.99929443797471,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R094:NULL:PRIMARY,F3B2D002589,BASELINE,0,F3BBG_N060_A2_Q002_R094,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R094:POS:PRIMARY,F3B2D002590,BASELINE,0,F3BBG_N060_A2_Q002_R094,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,79.05036684367442,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R095:NULL:PRIMARY,F3B2D002591,BASELINE,0,F3BBG_N060_A2_Q002_R095,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R095:POS:PRIMARY,F3B2D002592,BASELINE,0,F3BBG_N060_A2_Q002_R095,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,100.63867366189427,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R096:NULL:PRIMARY,F3B2D002593,BASELINE,0,F3BBG_N060_A2_Q002_R096,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R096:POS:PRIMARY,F3B2D002594,BASELINE,0,F3BBG_N060_A2_Q002_R096,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,79.2438966531861,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R097:NULL:PRIMARY,F3B2D002595,BASELINE,0,F3BBG_N060_A2_Q002_R097,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R097:POS:PRIMARY,F3B2D002596,BASELINE,0,F3BBG_N060_A2_Q002_R097,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,59.23907012663172,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R098:NULL:PRIMARY,F3B2D002597,BASELINE,0,F3BBG_N060_A2_Q002_R098,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R098:POS:PRIMARY,F3B2D002598,BASELINE,0,F3BBG_N060_A2_Q002_R098,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,207.59155547531262,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R100:NULL:PRIMARY,F3B2D002599,BASELINE,0,F3BBG_N060_A2_Q002_R100,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q002_R100:POS:PRIMARY,F3B2D002600,BASELINE,0,F3BBG_N060_A2_Q002_R100,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.02,83.10002495125806,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R001:NULL:PRIMARY,F3B2D002601,BASELINE,0,F3BBG_N060_A2_Q004_R001,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R001:POS:PRIMARY,F3B2D002602,BASELINE,0,F3BBG_N060_A2_Q004_R001,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,226.77957860241798,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R004:NULL:PRIMARY,F3B2D002603,BASELINE,0,F3BBG_N060_A2_Q004_R004,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R004:POS:PRIMARY,F3B2D002604,BASELINE,0,F3BBG_N060_A2_Q004_R004,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,59.809308374893504,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R005:NULL:PRIMARY,F3B2D002605,BASELINE,0,F3BBG_N060_A2_Q004_R005,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R005:POS:PRIMARY,F3B2D002606,BASELINE,0,F3BBG_N060_A2_Q004_R005,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,271.55794255994624,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R006:NULL:PRIMARY,F3B2D002607,BASELINE,0,F3BBG_N060_A2_Q004_R006,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R006:POS:PRIMARY,F3B2D002608,BASELINE,0,F3BBG_N060_A2_Q004_R006,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,124.43606502014752,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R007:NULL:PRIMARY,F3B2D002609,BASELINE,0,F3BBG_N060_A2_Q004_R007,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R007:POS:PRIMARY,F3B2D002610,BASELINE,0,F3BBG_N060_A2_Q004_R007,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,286.1819577996829,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R008:NULL:PRIMARY,F3B2D002611,BASELINE,0,F3BBG_N060_A2_Q004_R008,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R008:POS:PRIMARY,F3B2D002612,BASELINE,0,F3BBG_N060_A2_Q004_R008,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,208.71749537836018,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R010:NULL:PRIMARY,F3B2D002613,BASELINE,0,F3BBG_N060_A2_Q004_R010,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R010:POS:PRIMARY,F3B2D002614,BASELINE,0,F3BBG_N060_A2_Q004_R010,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,82.5748210125816,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R011:NULL:PRIMARY,F3B2D002615,BASELINE,0,F3BBG_N060_A2_Q004_R011,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R011:POS:PRIMARY,F3B2D002616,BASELINE,0,F3BBG_N060_A2_Q004_R011,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,65.01558180280881,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R012:NULL:PRIMARY,F3B2D002617,BASELINE,0,F3BBG_N060_A2_Q004_R012,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R012:POS:PRIMARY,F3B2D002618,BASELINE,0,F3BBG_N060_A2_Q004_R012,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,82.35737418226518,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R014:NULL:PRIMARY,F3B2D002619,BASELINE,0,F3BBG_N060_A2_Q004_R014,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R014:POS:PRIMARY,F3B2D002620,BASELINE,0,F3BBG_N060_A2_Q004_R014,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,110.24011970134725,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R018:NULL:PRIMARY,F3B2D002621,BASELINE,0,F3BBG_N060_A2_Q004_R018,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R018:POS:PRIMARY,F3B2D002622,BASELINE,0,F3BBG_N060_A2_Q004_R018,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,170.1953855130734,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R019:NULL:PRIMARY,F3B2D002623,BASELINE,0,F3BBG_N060_A2_Q004_R019,SYNTHETIC_QPP_ABSENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,NOT_APPLICABLE,NOT_APPLICABLE,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
F3BBG_N060_A2_Q004_R019:POS:PRIMARY,F3B2D002624,BASELINE,0,F3BBG_N060_A2_Q004_R019,SYNTHETIC_QPP_PRESENT,SYNTHETIC_GROUND_TRUTH_CLASSIFICATION,CONTIGUOUS_ALL_GOOD,ELIGIBLE_FOR_AFINO,MATERIALIZED,VALID,3,60,2.0,0.04,279.8317063534668,TARGET_OR_EVALUATION_AXIS_ONLY,FORBIDDEN,JOIN_OK
