planned_decision_id,decision_order,decision_class,simulation_unit_id,external_optimizer_seed,payload_logical_sha256,n_samples,mean_dt_external_s,median_dt_external_s,afino_dt_m0_s,afino_dt_m1_s,afino_dt_m2_s,mean_dt_match_m0,mean_dt_match_m1,mean_dt_match_m2,mean_dt_contract_match,positive_fftfreq_bin_count_external,rfftfreq_positive_bin_count_external,afino_positive_bin_count_m0,afino_positive_bin_count_m1,afino_positive_bin_count_m2,positive_fftfreq_match_m0,positive_fftfreq_match_m1,positive_fftfreq_match_m2,positive_fftfreq_contract_match,legacy_rfftfreq_match_m0,legacy_rfftfreq_match_m1,legacy_rfftfreq_match_m2
F3B5_HO_D1049,1049,BASELINE,F3BBG_N030_A0_Q002_R048:NULL:PRIMARY,0,465e1d24daa4a7d11dc9f6ca03e00159a55fa03c8af224e3f5722eea49e3f710,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1050,1050,BASELINE,F3BBG_N030_A0_Q002_R048:POS:PRIMARY,0,d96748cac9b01875ea89b1494bc66fc5084fca659e00d2d6fe9a45609c8b4644,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1051,1051,BASELINE,F3BBG_N030_A0_Q002_R054:NULL:PRIMARY,0,3de81ddde3ad360991299092b138345b0b4eb369caf485ff49c8b545e7a04405,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1052,1052,BASELINE,F3BBG_N030_A0_Q002_R054:POS:PRIMARY,0,53006f5292f61a994ef270b7d626ff877f2a3e36377c5a74524d56a0b109955c,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1053,1053,BASELINE,F3BBG_N030_A0_Q002_R055:NULL:PRIMARY,0,8230219cda72635aa21147107a7c4b9912e0ef1f954a6352282b6ab67164994d,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1054,1054,BASELINE,F3BBG_N030_A0_Q002_R055:POS:PRIMARY,0,62476aa75e3227c9ed300acc5d120a3bb3260b32443926b9b413d83c62c92352,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1055,1055,BASELINE,F3BBG_N030_A0_Q002_R057:NULL:PRIMARY,0,b81b39af4a01f29933807f413af852c45866786dcae15676ddbc40eba8bc4d0a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1056,1056,BASELINE,F3BBG_N030_A0_Q002_R057:POS:PRIMARY,0,151b50a4fb3d7b2c9ca66842f9c34f07164560607da4b73d3d17fd204d011fe5,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1057,1057,BASELINE,F3BBG_N030_A0_Q002_R058:NULL:PRIMARY,0,050a01a9bb3aa1f9efd2cbc91250410f5265b3643a9f4f8839b57ef47ac4524b,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1058,1058,BASELINE,F3BBG_N030_A0_Q002_R058:POS:PRIMARY,0,de31cd1d65b9010397a6bd0d5df14be8a579c650a923340f542df7969db122e5,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1059,1059,BASELINE,F3BBG_N030_A0_Q002_R059:NULL:PRIMARY,0,bcd3ed937641156f4d079cf074f23e77e9a6dbe0bf371970bb91d2012b6af713,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1060,1060,BASELINE,F3BBG_N030_A0_Q002_R059:POS:PRIMARY,0,b948f9f4a69b31f5b103140e408dfd9ae4f52d5dee146c708f9bc6c2d21b3a40,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1061,1061,BASELINE,F3BBG_N030_A0_Q002_R064:NULL:PRIMARY,0,2412951fba72a752fafcf2961ad501ffec762cc4bc742b18299b3a13d0aaf1d2,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1062,1062,BASELINE,F3BBG_N030_A0_Q002_R064:POS:PRIMARY,0,6dbee6297a073367bebdc0fd201115a35a5968d6bbf916af8dc7d75cb508411c,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1063,1063,BASELINE,F3BBG_N030_A0_Q002_R066:NULL:PRIMARY,0,ce8c9a4e01dbe7b0cc39300ee04a35e71e38cca4ddac93a9f7673b7dcc00f04a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1064,1064,BASELINE,F3BBG_N030_A0_Q002_R066:POS:PRIMARY,0,8f9386dd47da7dfcad6a29f9b00136959820008847de84fa8c0424f485720a80,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1065,1065,BASELINE,F3BBG_N030_A0_Q002_R068:NULL:PRIMARY,0,d984afbf05b5757015159545312d5cb8c858f7af192745fd55a2e3e3a7833048,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1066,1066,BASELINE,F3BBG_N030_A0_Q002_R068:POS:PRIMARY,0,413a3378acfd4cedaaa205562cd4146d824398319fe6a6847d8c43d7dfffbb24,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1067,1067,BASELINE,F3BBG_N030_A0_Q002_R070:NULL:PRIMARY,0,bd793c2842685f4967197f7537fb991c93b96ce7d68bbf429f938fabf7b8158a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1068,1068,BASELINE,F3BBG_N030_A0_Q002_R070:POS:PRIMARY,0,710eebbf3b7228750e046da68ce8c6e7a4fa484fbef40ffdd1918660ab8b5c3a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1069,1069,BASELINE,F3BBG_N030_A0_Q002_R071:NULL:PRIMARY,0,fea8c42d52e20d071e1c6eba91bc9f67b1e65ce0256b2ec79529093a9906ae55,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1070,1070,BASELINE,F3BBG_N030_A0_Q002_R071:POS:PRIMARY,0,0059cfe2acde4dab51e331c1958abe918d17a13533690692eaa8de3af5722f01,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1071,1071,BASELINE,F3BBG_N030_A0_Q002_R072:NULL:PRIMARY,0,55b7658cafbb876522a5aaa7c4b32a3a1bdc576bbd1eeeb276443309943b5b5c,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1072,1072,BASELINE,F3BBG_N030_A0_Q002_R072:POS:PRIMARY,0,ed70d433a562e4bdf237a72d23f5f68d14b8567ed638b5cf728f86789ea406af,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1073,1073,BASELINE,F3BBG_N030_A0_Q002_R074:NULL:PRIMARY,0,a717f3e7cd1edb4d17c088ea6f9d706bcf8cce777faf04ab043c4f6217279e03,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1074,1074,BASELINE,F3BBG_N030_A0_Q002_R074:POS:PRIMARY,0,cb80da0db5efa511d60913768dba97d90477df3cf0f088ae0720bc804383c3b0,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1075,1075,BASELINE,F3BBG_N030_A0_Q002_R075:NULL:PRIMARY,0,beaca32254971e657a403bbdeaf612b96e5aea8620f5924e06e115943c26eb8f,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1076,1076,BASELINE,F3BBG_N030_A0_Q002_R075:POS:PRIMARY,0,db5b59e806e49b8d6bb1fe5141eeafbbf009a6a0c83ddd486b9a0c11cbd2433a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1077,1077,BASELINE,F3BBG_N030_A0_Q002_R077:NULL:PRIMARY,0,d5796d9d1fc613688356dcdba003a95dc320e43d9580fbf60496c380f0ca200a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1078,1078,BASELINE,F3BBG_N030_A0_Q002_R077:POS:PRIMARY,0,0679b357017e450a25da9c2a91220017a97e14ff5faf9a9926963a5f8ea0445d,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1079,1079,BASELINE,F3BBG_N030_A0_Q002_R079:NULL:PRIMARY,0,f1f59b10856b76817ba41cb08f1590e96ad386fd4f4af42b9733f9c90098af66,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1080,1080,BASELINE,F3BBG_N030_A0_Q002_R079:POS:PRIMARY,0,e5592da96edc738ea38c022dacba9d562672e9c1b13133297ce0df297b71e713,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1081,1081,BASELINE,F3BBG_N030_A0_Q002_R080:NULL:PRIMARY,0,f60de3c95f330af7f44920ba8375d46e26e25b47af3b39f2f8b14295a0290687,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1082,1082,BASELINE,F3BBG_N030_A0_Q002_R080:POS:PRIMARY,0,16491428e14107bf1378ff1ec3dcfdb6f09406566ef5a6144d82624cff8c2629,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1083,1083,BASELINE,F3BBG_N030_A0_Q002_R081:NULL:PRIMARY,0,2d31b5f0323d9393c769ffb0c157624e9348d9f285cbc85f7a14f48c36506aa9,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1084,1084,BASELINE,F3BBG_N030_A0_Q002_R081:POS:PRIMARY,0,f37907bcc7a7cfbc0d4be2ab8fed921565714f05d1414eedde4d9b98ff5e19d3,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1085,1085,BASELINE,F3BBG_N030_A0_Q002_R082:NULL:PRIMARY,0,69912963260e777df172c8dca7ab7b1c69fe6394137de70a8cc75dd8ed2c8d59,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1086,1086,BASELINE,F3BBG_N030_A0_Q002_R082:POS:PRIMARY,0,e2eff28ec875f4e10bc4a3dd4329f373bee7e1e62a175c9b65722e6eb50c9a2e,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1087,1087,BASELINE,F3BBG_N030_A0_Q002_R083:NULL:PRIMARY,0,feb21fdda64c82b8ffd25fd617af54efb4d19423d0ce576d43da5185e6a62c66,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1088,1088,BASELINE,F3BBG_N030_A0_Q002_R083:POS:PRIMARY,0,57ea917be6a6f1c8d4d14834ac797e4493c80ea0cba36791c30016e5c88f8d54,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1089,1089,BASELINE,F3BBG_N030_A0_Q002_R084:NULL:PRIMARY,0,048582c6d979a7323594a9e99835905e94db435b599ebcd2ed32cf81cd67cb68,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1090,1090,BASELINE,F3BBG_N030_A0_Q002_R084:POS:PRIMARY,0,b956ba8fcbc833501ac91bc397e279986aa5d25faffa1f520853785185663c86,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1091,1091,BASELINE,F3BBG_N030_A0_Q002_R086:NULL:PRIMARY,0,6182f9fafd5f1b92ea3cbbc4e0a102190e52ed7178066b444804df2b324c53da,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1092,1092,BASELINE,F3BBG_N030_A0_Q002_R086:POS:PRIMARY,0,1d0f56ee681ff6f3cbe9ded81d4c4d087ee2f521f7fd27b1f41814faadc33245,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1093,1093,BASELINE,F3BBG_N030_A0_Q002_R091:NULL:PRIMARY,0,867a2c64038888e4b34ebc57648c334a5ffe3adc96522a5632ea83c1704054a7,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1094,1094,BASELINE,F3BBG_N030_A0_Q002_R091:POS:PRIMARY,0,fecdfc59ae63c89b0bfdb2674bd60cde18e2baf875d8366d118c26b0ffb6c598,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1095,1095,BASELINE,F3BBG_N030_A0_Q002_R092:NULL:PRIMARY,0,1c50b675a6ab40c5703c854744b64e5fdda0fb358e03e521f38761a621e5ed0a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1096,1096,BASELINE,F3BBG_N030_A0_Q002_R092:POS:PRIMARY,0,b36041fc6964c1df79c02ae54858e888739ff195013e2dfc3e4b31e33a41c5af,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1097,1097,BASELINE,F3BBG_N030_A0_Q002_R096:NULL:PRIMARY,0,a52345fc515178d53970ec4bc2c33ee5834623f94294e08fc585a404db46fcb9,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1098,1098,BASELINE,F3BBG_N030_A0_Q002_R096:POS:PRIMARY,0,cd33aa2dee53ed1a107de0bb93fa4adfe94c734c62fefee1da2079dedc9b7f0c,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1099,1099,BASELINE,F3BBG_N030_A0_Q002_R100:NULL:PRIMARY,0,59fa1cc7bbc935e2bf8be893297e995ae103705a5923e3f1c91ce2861660445e,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1100,1100,BASELINE,F3BBG_N030_A0_Q002_R100:POS:PRIMARY,0,76e0a4a6e0cac1387c18ca66a4a49f20e98908b54bb787c567673bab17b64f4c,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1101,1101,BASELINE,F3BBG_N030_A0_Q004_R002:NULL:PRIMARY,0,e9dd778fcd4ffeea6adf4519979250e169b97f5bff594713e6ec91960b94a257,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1102,1102,BASELINE,F3BBG_N030_A0_Q004_R002:POS:PRIMARY,0,7de3674929b91da496e7ba0b6381c908e4b410d953b3aa0e4e81999d8befbc60,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1103,1103,BASELINE,F3BBG_N030_A0_Q004_R004:NULL:PRIMARY,0,bf73ab8630a80634470b35dcdcfcf195519b111c1e2dca902adb39982b74fb03,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1104,1104,BASELINE,F3BBG_N030_A0_Q004_R004:POS:PRIMARY,0,9bf6f9c4b1e52aa3cc4557cb40b0c4b4dda479b9935bf02037c26027821c3323,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1105,1105,BASELINE,F3BBG_N030_A0_Q004_R011:NULL:PRIMARY,0,4a5d0f61e5ba24d59bb428a656391a4bac9b2d3abac9083e2df691f224fe0bc2,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1106,1106,BASELINE,F3BBG_N030_A0_Q004_R011:POS:PRIMARY,0,54ed5eb4113ba5c501e5aa308ab42064e159f40fb08e35f9d9ff975690a2859c,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1107,1107,BASELINE,F3BBG_N030_A0_Q004_R012:NULL:PRIMARY,0,ce0fac17b9d264866a05c10dfa7218635fc23ef14b98a9bdda3e5f9b01bb3589,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1108,1108,BASELINE,F3BBG_N030_A0_Q004_R012:POS:PRIMARY,0,7b2685cf5108562a065e8bc1af7a73d08eb774e4339ad626d8a39789bced168f,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1109,1109,BASELINE,F3BBG_N030_A0_Q004_R015:NULL:PRIMARY,0,926eef98acd8824a5078ce4a09109dca969f78ffea312f4ea88f2d64fc4475a4,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1110,1110,BASELINE,F3BBG_N030_A0_Q004_R015:POS:PRIMARY,0,d6d4761ccc7ca66d75ce31ad66e13e5eaf886cd02047f63c5459e4db00245fbc,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1111,1111,BASELINE,F3BBG_N030_A0_Q004_R016:NULL:PRIMARY,0,fa13dd23792ad20cda98f2ef5acc961cbeea2fca8cacff6f0deb91f3be25c197,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1112,1112,BASELINE,F3BBG_N030_A0_Q004_R016:POS:PRIMARY,0,8b859869a11ce3c2116578054cbef854ae7f7b075a4d2d6378b6870a54ba2b5a,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1113,1113,BASELINE,F3BBG_N030_A0_Q004_R018:NULL:PRIMARY,0,08d860233dad77b613c26c6733da10762964b1500aa8e14d7762d3ecf0067100,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1114,1114,BASELINE,F3BBG_N030_A0_Q004_R018:POS:PRIMARY,0,ec20573c12c00521d3a1cbea06af0ad0ff9faa961c17c2881dc1f51092f55273,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1115,1115,BASELINE,F3BBG_N030_A0_Q004_R019:NULL:PRIMARY,0,bd895fc8acf39375840b87d896f54e61e5e38a3a0f4cec28679ab63d4f6956af,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1116,1116,BASELINE,F3BBG_N030_A0_Q004_R019:POS:PRIMARY,0,fa71d84e932beeb0d893a502105a45bd7351736b2fdcad61f0e7c1d30cb1ebb7,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1117,1117,BASELINE,F3BBG_N030_A0_Q004_R021:NULL:PRIMARY,0,13a6021f88e86937f94f64991f147b627fc1bc535cbadfe910e210cb0a57a666,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1118,1118,BASELINE,F3BBG_N030_A0_Q004_R021:POS:PRIMARY,0,35680e6434edc0a4014050316ac0338e3fb6c8a79c0e581999784d67ec589f47,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1119,1119,BASELINE,F3BBG_N030_A0_Q004_R024:NULL:PRIMARY,0,a722f54819c3c631663fa62f5c04750bfed1b4df6aa1f827433cc80a51d67079,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1120,1120,BASELINE,F3BBG_N030_A0_Q004_R024:POS:PRIMARY,0,54be4104204c8b45ef9d967cf8c556f57002923425a5333eb064b3cd3bb4c674,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1121,1121,BASELINE,F3BBG_N030_A0_Q004_R030:NULL:PRIMARY,0,61b010ffd5a5d2b842018bf3977cec047ecfe76f3b36aacfb564f4593108f9cf,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1122,1122,BASELINE,F3BBG_N030_A0_Q004_R030:POS:PRIMARY,0,4ebabad464f73096bcd9befde55d15bfd693d71bbdfcc8eaa0fa56d80f43229e,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1123,1123,BASELINE,F3BBG_N030_A0_Q004_R031:NULL:PRIMARY,0,7c3ae8aa092f3483fab5cfd4bc5fd57b3f483b510cbcf72ec6df1c24893e9186,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1124,1124,BASELINE,F3BBG_N030_A0_Q004_R031:POS:PRIMARY,0,a34631a9a8cf0d79fdc3e72f68d92842b4ac5a4712793b0d0f78ea8ce72e47ae,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1125,1125,BASELINE,F3BBG_N030_A0_Q004_R033:NULL:PRIMARY,0,0b6ab8aea763985114ff51a71647be5e16977eaeada7b22fe76d22ad6a879ae7,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1126,1126,BASELINE,F3BBG_N030_A0_Q004_R033:POS:PRIMARY,0,d6df36a9a6f2b5827c933178f53fbaa94031cc778e2522677cb38126dd6fc18d,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1127,1127,BASELINE,F3BBG_N030_A0_Q004_R036:NULL:PRIMARY,0,15e8980d24f79693d3e503c6860184242a2e98a865520e8b60b609efebefeb7e,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1128,1128,BASELINE,F3BBG_N030_A0_Q004_R036:POS:PRIMARY,0,ff8f39a210eea7993f67f1631d2032256ec57843d5a8eb43913c03e71a07cb60,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1129,1129,BASELINE,F3BBG_N030_A0_Q004_R037:NULL:PRIMARY,0,0f4fa1705bdbb93267f1bb1433b74056199edb97fbdf11b0950ce481df80d2fc,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1130,1130,BASELINE,F3BBG_N030_A0_Q004_R037:POS:PRIMARY,0,c6b55b5d507c19493d81512bdf3fe96c2bb0c5a1a065617c8ad1bd3e07121274,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1131,1131,BASELINE,F3BBG_N030_A0_Q004_R039:NULL:PRIMARY,0,53450fe5e03d1442f819558608bfeb3d35d0c758fd035fd2cad49bd6277a1f35,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1132,1132,BASELINE,F3BBG_N030_A0_Q004_R039:POS:PRIMARY,0,d4dfd1fde21bceb102833ba135f665e44326a169d553539ff74c845fb33a65ae,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1133,1133,BASELINE,F3BBG_N030_A0_Q004_R040:NULL:PRIMARY,0,92b9bed3a1428f6cbb6e81ac8d9c27d72582a0a3526b176c5a7e9873d7850deb,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1134,1134,BASELINE,F3BBG_N030_A0_Q004_R040:POS:PRIMARY,0,5bd2bba3e04406e665dbcbb0c8cbf09a6c28ce330573004c5c4ac2b11d1af8d4,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1135,1135,BASELINE,F3BBG_N030_A0_Q004_R042:NULL:PRIMARY,0,945e69017969c0f3e2684447f47d3a024a2eaacf62237cd9bbbd169c1eb76e5d,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1136,1136,BASELINE,F3BBG_N030_A0_Q004_R042:POS:PRIMARY,0,a7c5940020b2d661116dfc106c073a872040102bf7cfdb13d0445e98ab302761,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1137,1137,BASELINE,F3BBG_N030_A0_Q004_R045:NULL:PRIMARY,0,a3c748878c364b43d7ccd4ba6c71eeddd18096b3483582be5a03ee0442b7658d,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1138,1138,BASELINE,F3BBG_N030_A0_Q004_R045:POS:PRIMARY,0,731a2bdec62bff3c123e1d40619d847025021394f978a335dcd2396e892196a4,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
F3B5_HO_D1139,1139,BASELINE,F3BBG_N030_A0_Q004_R046:NULL:PRIMARY,0,d02dc9a6588bd570c28f3e6e0b2b35ca2e29d8c01e876a88a3a378a99d9c9338,30,20.0,20.0,20.0,20.0,20.0,True,True,True,True,14,15,14,14,14,True,True,True,True,False,False,False
