planned_decision_id,decision_order,decision_class,simulation_unit_id,background_realization_id,external_optimizer_seed,payload_logical_sha256,decision_status,valid_models,bic_m0,bic_m1,bic_m2,delta_bic_0_1,delta_bic_2_1,qpp_selected,formal_m1_period_s,period_label,result_core_m0_sha256,result_core_m1_sha256,result_core_m2_sha256
F3B5_HO_D2185,2185,BASELINE,F3BBG_N060_A1_Q001_R088:NULL:PRIMARY,F3BBG_N060_A1_Q001_R088,0,bf6818fc10b1e29731b65f9f2dfd9894c57ccfb945743d828b04ce9e68193520,VALID,3,-238.46336353382094,-229.23814676564416,-232.1334555343774,-9.225216768176779,-2.89530876873323,False,46.21758004633314,formal_m1_center_not_selected,6ffd43268be02f1ad25246f1f7a725eb6c4584940ca4ab2188f6c28e5248b64a,88df29f4ce1d467da93aa7d18f1766f2b64a8f919da553f04c81e7bade7fb84f,1641729dda5eb6e0afe76376c6e5c4fdfa455f2603a19a94eb49bcf3a70a8058
F3B5_HO_D2186,2186,BASELINE,F3BBG_N060_A1_Q001_R088:POS:PRIMARY,F3BBG_N060_A1_Q001_R088,0,2224555ab4cd171816d3b4ed98ec5b15b098e2bbda66eb465285b06a583f13f6,VALID,3,-239.91014163576503,-230.68124554569525,-233.55782694164924,-9.228896090069782,-2.876581395953991,False,46.21234057208596,formal_m1_center_not_selected,31a690b912887c218c0adadd3726d492f5c4f74c9f78e906e8ee731417fa53a3,820ab17621e2efc24bcfdb9d990e3a0941db370c4b338f7401b4b0f1e3d742e9,f7d64b8beb7226d274ab7eea202381caf2a26867286c46c9d3bc402713011eb6
F3B5_HO_D2187,2187,BASELINE,F3BBG_N060_A1_Q001_R091:NULL:PRIMARY,F3BBG_N060_A1_Q001_R091,0,e83881a8a3828237b480ae91810ee169d2f87dbcd77593dd138a34f704b43d98,VALID,3,-230.64310909740348,-220.7654374457428,-224.05689763732494,-9.877671651660677,-3.291460191582132,False,170.97118299996944,formal_m1_center_not_selected,a958bebb8e8d47cf0724f9576281835b162b3dc820b451b6877e053f0d967b12,67e87b5b5bb90ac72c9d1b7233af890e987fb17059bf133c5707ec3396d630bb,a2e321a04d41ad2eea9685336aef74c74dbcb63b464bd8540cf0a6d191fbf32d
F3B5_HO_D2188,2188,BASELINE,F3BBG_N060_A1_Q001_R091:POS:PRIMARY,F3BBG_N060_A1_Q001_R091,0,139af325022f042fb505aebf27e40e9de6c125aef14d4e4e14c2a9643dd3089d,VALID,3,-226.47193596707174,-217.50129620918867,-220.35466606401542,-8.970639757883077,-2.8533698548267523,False,65.91514206698118,formal_m1_center_not_selected,44b4f13d84a0048532cb8818ba927997f122de9dcee66645a33b6f78df7cfc05,b29313720a598496aeb7bee82797ef7599c7087b5152fec20327484106307593,a8440b3754d317dd6c54a386aee6df581ec29d01ad0e090897f98b978a5c4e19
F3B5_HO_D2189,2189,BASELINE,F3BBG_N060_A1_Q001_R092:NULL:PRIMARY,F3BBG_N060_A1_Q001_R092,0,146e2e84cc43030cc43d6b06b9dc67e5f947b17b77369bf8659071a84124039b,VALID,3,-238.4305371888098,-229.59056839035992,-231.96049432906844,-8.839968798449888,-2.369925938708519,False,48.177243424144436,formal_m1_center_not_selected,87b16012bdf401893af405e86a61883498ebee21f25756ff6f110a5d19cdf3df,ac4dbff35224421a93b9749c29ed63790c524cd560aa6d071a7e6cc2ab5e9737,e74d0c10321ac25eb19bedbe6ab42981dd0989fbb2f02423c627f17942c4e9fd
F3B5_HO_D2190,2190,BASELINE,F3BBG_N060_A1_Q001_R092:POS:PRIMARY,F3BBG_N060_A1_Q001_R092,0,2af40e133bbae6b1305349671a1ee0805cac25293414bac41c5458ddb1377890,VALID,3,-239.74395897280434,-230.90612504976485,-233.1576643294789,-8.837833923039483,-2.251539279714052,False,48.18627162941165,formal_m1_center_not_selected,035aba6d73f1cd95238f0815c5846ac480e5aa0d1323af0f403e374ec0bb5907,8e251f7fb8c41800a76e3ec3f09842401a15b9ce8268f68be97ef859857b36b0,fac2f2c9f42e862b42b2ac635390b73327f2fcb3055b11758fd6c3bada3b198a
F3B5_HO_D2191,2191,BASELINE,F3BBG_N060_A1_Q001_R094:NULL:PRIMARY,F3BBG_N060_A1_Q001_R094,0,5ed429813bff533e19208c42b4e7d2d6bbd4b35af5c9c47c8282d4457141ba44,VALID,3,-235.21107925999416,-225.25345728879128,-228.67694583045835,-9.957621971202883,-3.4234885416670693,False,54.64219793579865,formal_m1_center_not_selected,bc39fc85fa84ceefbed2123f7a97a44d0d5067c943039969f5a34e3259521686,4e676a0f421502c69057a36af52163471f3f8e11c1bdfa0c57c30eb0a5e1e89c,a74cc842e447a93a9e07b3b9164f8aed3f9dc12910c80591d72340ab73dd0de1
F3B5_HO_D2192,2192,BASELINE,F3BBG_N060_A1_Q001_R094:POS:PRIMARY,F3BBG_N060_A1_Q001_R094,0,ab9027545b57f31db077f5e32a5a043acda051ffccfc0092970a37d7b4028b06,VALID,3,-236.6708128519892,-227.38746308235426,-230.2054115276649,-9.283349769634953,-2.817948445310634,False,73.1887741930948,formal_m1_center_not_selected,6f5c25e40a4fca73ed36df9fc4ce4c8cde1479ff9f8a62bfe9734a0f44d5f62e,0209369f3bcb7db5e7daddc225820436d03f2cd836e1db283f9fb3b3c546d256,0a2132c9b965105dac1e18c0d8a96db8f8555ca7a67513363318e62545a27c8e
F3B5_HO_D2193,2193,BASELINE,F3BBG_N060_A1_Q001_R095:NULL:PRIMARY,F3BBG_N060_A1_Q001_R095,0,2534d92e0b10d9adaf0247a3334fce5367a76634e92633ec69fb137e49e40723,VALID,3,-230.13212282494644,-220.69849610082906,-224.13684725080424,-9.433626724117374,-3.438351149975176,False,85.92339885642133,formal_m1_center_not_selected,f67fccaacd342679ea8b36cda9e7e5314ec0efd25b834465bcffca938adec584,e7ef55f08941f6ef4eaaa3d92052e154009aad21eef474f513e6aa757dd58ffe,f429f1ab21381d1a0ad584f688245f18636d2a546e3dfc88a87567f07196cf38
F3B5_HO_D2194,2194,BASELINE,F3BBG_N060_A1_Q001_R095:POS:PRIMARY,F3BBG_N060_A1_Q001_R095,0,fe3424cdfc82df93c57b5123137950375eefb1a6baf03ecea63ff0fb6c286840,VALID,3,-222.74487719777468,-213.68284607934888,-216.48607687225683,-9.062031118425807,-2.8032307929079536,False,50.941517956932685,formal_m1_center_not_selected,63c15e1dc344c74df07ec362b8f52250aad208dca705970a671689418197a9d6,ac400f571c2343d9e61f2d5c689ecbf9c9e0641744379af306794736ff05cdb3,2e5eee3ee53c05b7077f562da85a7a38a357921ee4e574303d312a329c411442
F3B5_HO_D2195,2195,BASELINE,F3BBG_N060_A1_Q001_R098:NULL:PRIMARY,F3BBG_N060_A1_Q001_R098,0,d625ba07afbc64cf95786f5c800740e167d141d2ea28e4321bc436e58df5844b,VALID,3,-236.01035192581946,-226.2146059316145,-229.70515330537984,-9.795745994204964,-3.490547373765338,False,42.7605690854632,formal_m1_center_not_selected,7775b6e5664a15904f61f4709d35c4e33c7bfbdfc8003124a9289957100fd38a,4be4e3a0cc0ad18651403e673591302d906df3017dd61d79063c80f85992c94c,59de6d834574f752c99412e263875d4e5a7e9a7a97f9e495c3371879cf7cfbfd
F3B5_HO_D2196,2196,BASELINE,F3BBG_N060_A1_Q001_R098:POS:PRIMARY,F3BBG_N060_A1_Q001_R098,0,e3f55f86ce639166b932ca4e5930fa71254a972451ca2cfbbccd69ddc1a98c8f,VALID,3,-231.13921708253267,-222.69277807301526,-225.18771466329554,-8.446439009517405,-2.4949365902802754,False,92.51384678596001,formal_m1_center_not_selected,983494c114c2533139dc8ba7db5696240dec741d200e9273dad487b145fd8b2a,e5335122eb737281465de3d62dd9d47f79cd9f0656b7674c01148d8b3bbcb627,e1e852f870c166f115c49b05f55d6b6322246c7a8afa5352eaa2bc1efbece3dd
F3B5_HO_D2197,2197,BASELINE,F3BBG_N060_A1_Q001_R099:NULL:PRIMARY,F3BBG_N060_A1_Q001_R099,0,36137f61588981760a48d6b93f95ad134f2cdd9ae9005521fcdf2c074e7b00e9,VALID,3,-228.170523358611,-219.72884964678346,-222.12579004866822,-8.441673711827548,-2.3969404018847627,False,46.61547405828542,formal_m1_center_not_selected,ff5a86a0bf60722c7fd7a815f944fcec7292e4a7452e45c1e9b221eae11178d4,08ca648d3bccf467ec06f38a0dbf04b09b2c0337f69259ff57b2aef4d31e0617,eece1a4df13d3732a6cac19e94b313970e08d0061823baa197f400ca9895034d
F3B5_HO_D2198,2198,BASELINE,F3BBG_N060_A1_Q001_R099:POS:PRIMARY,F3BBG_N060_A1_Q001_R099,0,d281d9ad52446871354ca2ec0e687bc0c5f61ae300c98e0609fd3672f319f76b,VALID,3,-226.87111449470407,-218.36897857972951,-220.29468938376212,-8.50213591497456,-1.9257108040326045,False,46.62148081305851,formal_m1_center_not_selected,f8869bb1010946b12f4a2cd2311db6c4d5ba0de0606802f989dba25fae5cc828,54312873dbd2e33f6990fbc86eea237cd1d6d64835a26fd29bb57f9211af7193,5cb4f75f7f053c7b8d2a2b7014c0e2d5114bbf6002aef8fd026d1656de16f2d2
F3B5_HO_D2199,2199,BASELINE,F3BBG_N060_A1_Q001_R100:NULL:PRIMARY,F3BBG_N060_A1_Q001_R100,0,f19ff9f2e1837a7448faa97f1e26ce0c618b4427e55c1e2c2758f6a40c873d4e,VALID,3,-231.39349012471618,-221.53442397621552,-224.99021064586884,-9.85906614850066,-3.455786669653321,False,150.7780036523849,formal_m1_center_not_selected,eda8b9ce459bd7c70ffb75f1ed4f796903072b421e2fad7dea46a4aec916fc1a,e40ebc51fc599e2a0097418ef02d61dd34db4a0da26974d42d847f489d642b2b,b6bfc61f53587f5659a5c2577b041fee655d1d5cf2d6e58067276d9a57eddd43
F3B5_HO_D2200,2200,BASELINE,F3BBG_N060_A1_Q001_R100:POS:PRIMARY,F3BBG_N060_A1_Q001_R100,0,b0ee89779a3bbce5991abf112996c2561534c7134b8fc51039279961fa13cbbf,VALID,3,-229.197390151848,-220.1693934144157,-222.91889783923492,-9.02799673743229,-2.7495044248192073,False,66.63479459711148,formal_m1_center_not_selected,accc5f1c4d29bc12efa8d5f3705cc8d41351f438c9b8956303c62cba90733fd7,bc81bd5caeccb2a37fddbf45240b24dd8a031d9c00a612b1720a3e565a1ee241,61f6141d978e2439d82cdddce4a69d23e8ce4aed3e232e54debc5a0fcf454c35
F3B5_HO_D2201,2201,BASELINE,F3BBG_N060_A1_Q002_R001:NULL:PRIMARY,F3BBG_N060_A1_Q002_R001,0,c97cce75138426984bd7b6b3a7c8833c5015e14718f882c608b680ff5488ed52,VALID,3,-234.07165588303565,-224.82658559464952,-227.90533916060065,-9.245070288386131,-3.078753565951132,False,58.803795229056426,formal_m1_center_not_selected,5b5a5fe98ceba6a50246a0dbc5502264648aa1e5477554094c60a84a51fac7ea,f4c837171aac1d46370fb25c426c13088f2e7be3e65e101b858de6ae4d4d41ed,f484f6951cf44eeb4b424cb8534803daacff97073815f34533c7ef24a1055e42
F3B5_HO_D2202,2202,BASELINE,F3BBG_N060_A1_Q002_R001:POS:PRIMARY,F3BBG_N060_A1_Q002_R001,0,e906a6187605e3dda7c969abbf3b01ab56e20653fb1a6759507527eff583dd2b,VALID,3,-214.78977190089498,-214.9871247358959,-209.1442152823487,0.19735283500091327,5.842909453547179,False,40.0,formal_m1_center_not_selected,e224f7c06bb7391992eba9a625ca80dda55bdbe77fbd04b8fb02ddc458209c99,272dedb2df3142c7576800e98147d1a1b47ce8d727dbf4170102200baa23b2d4,a34b41b5a81abd4065d093fe45d6c760a63826abc0c65d5fc685d47c76c511bf
F3B5_HO_D2203,2203,BASELINE,F3BBG_N060_A1_Q002_R004:NULL:PRIMARY,F3BBG_N060_A1_Q002_R004,0,09a10c189f6827ad804b3ed8efd780e2890665f66e6572bc1e765e6f4840af84,VALID,3,-233.75416777074722,-223.87732716553566,-227.14603179217664,-9.876840605211555,-3.2687046266409823,False,57.13336251211377,formal_m1_center_not_selected,c7deb76a9446109f4cc3d62c8194265a50e79ea7aafa5ed4e5a3a1accc071c18,b578c8463ffc040d488bae5c82f447b86674ef9ba835938be5083ecbe5156505,8db71bd47d33a23a00a07df15dacafa627ea8205dc4ad79d5334ec5ffe7c3621
F3B5_HO_D2204,2204,BASELINE,F3BBG_N060_A1_Q002_R004:POS:PRIMARY,F3BBG_N060_A1_Q002_R004,0,72ed96e7a55f7e9ea0d72f4d27f710df27e5aa07a4ad9adf6ed11092c8c60d36,VALID,3,-216.2871439362816,-212.13991704257143,-210.67529228736862,-4.147226893710183,1.4646247552028058,False,42.74979510637071,formal_m1_center_not_selected,5b6a7d2af95c950baa0d236ae6e2f7fa6a33a4413203147741b4e8810efa42e3,f68adbd3a35c417dd538a71f7e90bb85b5d7bb5972a4191d162c7b98c4ccf408,4602bb56682a3a3cbe825b7b4a9d45d13d2b2971b732cc796bc07c11ee7b3846
F3B5_HO_D2205,2205,BASELINE,F3BBG_N060_A1_Q002_R005:NULL:PRIMARY,F3BBG_N060_A1_Q002_R005,0,aa8c8c6d4c34ac94ada8d089eb9515017213095dc372523dce45ce70a12020ec,VALID,3,-238.9791934706602,-229.09218050493487,-232.40164916297113,-9.887012965725319,-3.309468658036252,False,157.3100322891504,formal_m1_center_not_selected,0f923088a947ab5b746b55daff75eb20fed63958494a8aadc8280f1fd1ef7829,4cdccd6069b1d8db70d08e41ec5eb2eb4954a4aad51a9c693bb690a0325177a0,1a20757f6176b212e76d599a2f0f3222c8b0b0d6d6461dd1a4b04f1574421ed0
F3B5_HO_D2206,2206,BASELINE,F3BBG_N060_A1_Q002_R005:POS:PRIMARY,F3BBG_N060_A1_Q002_R005,0,263cf0755058752cbaa0f2c2e02de7b0f65359705dadce9a53f1494c8679b161,VALID,3,-214.40147381438751,-214.551849444279,-208.56896893007274,0.1503756298914709,5.982880514206244,False,53.9729359124814,formal_m1_center_not_selected,17ed55c547e7f1bc61b8934f8eeafc098b054fcd1d03f68637aff606bca4c4d8,cbad71375631530d7839c8078d542090fcaea414c2096951c83f990365713db3,b2393d296410c619ded9d79e88c3ac50c00e35485f6d91a18f88799d6c51a070
F3B5_HO_D2207,2207,BASELINE,F3BBG_N060_A1_Q002_R006:NULL:PRIMARY,F3BBG_N060_A1_Q002_R006,0,1a7b5b478ac4dcf8fc8fc80d6c8e756eb7d756b4f3f68bafcda3e1f125220f78,VALID,3,-236.17300838138135,-226.5028992157329,-229.56687767787946,-9.670109165648455,-3.063978462146565,False,89.14343914569699,formal_m1_center_not_selected,6325b32bae3358c03beab1f5dcab37a5961ea24f2d6e85d99afc223bb81f3f47,58d65b08e012ebc64fb97a797fd27cb679488319160f644c3edca695eff8d76e,7e49e41aeb972f09a3e40efecb219249a29d34cec5972bac9b22af06699c21c1
F3B5_HO_D2208,2208,BASELINE,F3BBG_N060_A1_Q002_R006:POS:PRIMARY,F3BBG_N060_A1_Q002_R006,0,a3fa59586d9003d2f746fc0b0295e2a40bcf2aef3de828c37f156131e844a6fb,VALID,3,-231.82538866378533,-223.14052252661804,-225.7268479572776,-8.68486613716729,-2.5863254306595707,False,150.89116589067393,formal_m1_center_not_selected,c6bb0d9d3bbe3ba11c732cc909b65316b3faa016cedb19bc66c5b79767d861d0,9fc2c2d936cc280e4709c4d64c6a7404c8be01e0858ad578862273dc8bad8a11,85c739f9884ed0ab3f67fbd585fa9f076b9917f6358bac59d9c8ce04bdca94d3
F3B5_HO_D2209,2209,BASELINE,F3BBG_N060_A1_Q002_R008:NULL:PRIMARY,F3BBG_N060_A1_Q002_R008,0,6a9cb98354dad0193553442bfb1c78c448e0d12d30079ab24ffdeadca9c8f6c1,VALID,3,-226.39985227765132,-217.42800216590865,-220.26619813306576,-8.971850111742668,-2.8381959671571053,False,49.75237959071319,formal_m1_center_not_selected,6e382da57e3d2a51ae9adb704543abe5a82e92c0e6c1aca96e527f506baf25db,a1795fd2e6781383a8738b6093c44cf0a8be82194872edb703582475c39526aa,41d95ba8f6d2ca4a7f2f8d9b9d31760af1ed39349c36f7ccf1b0f186278deaaa
F3B5_HO_D2210,2210,BASELINE,F3BBG_N060_A1_Q002_R008:POS:PRIMARY,F3BBG_N060_A1_Q002_R008,0,213cdcffbd51ad00a94db9d9b41a42500feba8b898d0d547c6f8bbacaf01221e,VALID,3,-224.97225109052127,-216.04087554718544,-219.25617256742822,-8.931375543335832,-3.2152970202427866,False,49.70936063961584,formal_m1_center_not_selected,c383da88ba30c232bf0fad56bea055f6304622f5f70e9c52268bad042dbd27e6,8be269c4d1117f3962a53a8625c89e7fc76e814b8fb10fc5eedf1e957d83f6d7,7b20c2a602ae171095cd18a2e8ba29e47834b9c085d6438bdef8d6d4d8611611
F3B5_HO_D2211,2211,BASELINE,F3BBG_N060_A1_Q002_R010:NULL:PRIMARY,F3BBG_N060_A1_Q002_R010,0,923e5181cc10ec907491cdc5b9586e0016cd4ccb0a300e501740ac9cde6d1d6a,VALID,3,-227.0321721782064,-217.84853618935685,-220.51203569769666,-9.183635988849545,-2.663499508339811,False,60.737404705410725,formal_m1_center_not_selected,812eea51fc675160267d576f4640212503bf8f50adec746b0225f36227c9e65e,67d72a7959f612973d440ae63ac44c34f8e9b98f2d2064b190ee656205add47e,3a48789e303494977b3738181fd07c53715160b19e6acdddc2a895953a7f1783
F3B5_HO_D2212,2212,BASELINE,F3BBG_N060_A1_Q002_R010:POS:PRIMARY,F3BBG_N060_A1_Q002_R010,0,2ca489254c25edd86cc997c060e727d9a638d28d636105a0678bc8a8288cc150,VALID,3,-223.86290439894557,-215.13232825611175,-217.63959750011037,-8.730576142833826,-2.5072692439986213,False,87.11626069888312,formal_m1_center_not_selected,c1a9ae197d492e84d8244202f2f54920356a4cae2d299f29b9ca70cae83b7ee7,8e9bb94709d4d64f09b3680deeb3873bc624fe45917292ab8e00a38e897992e0,3837b336b73d4ef510bc26c528aec344d5bb239472678aadfb88415cd5235ce6
F3B5_HO_D2213,2213,BASELINE,F3BBG_N060_A1_Q002_R017:NULL:PRIMARY,F3BBG_N060_A1_Q002_R017,0,0e1e85ad8abd61891ab926d5f152bab30bfc8b3bc8680cc482dd08302b257cf2,VALID,3,-234.25809245349615,-224.82128773312076,-227.58729607772204,-9.436804720375392,-2.766008344601289,False,77.82350552463373,formal_m1_center_not_selected,3aff3234b530bbde7d4e3bc83a3c1e79138154f2b88d88c11ff21cad6b0c2288,a7bd3a3f91024bbd1e15ec68c5b97e0782b0adf4b737727f206bdcae195df7fb,a4be17c63c2a7e252978bf63e7c90b37f83fdb7c34316afa6215ee7f6080ecb3
F3B5_HO_D2214,2214,BASELINE,F3BBG_N060_A1_Q002_R017:POS:PRIMARY,F3BBG_N060_A1_Q002_R017,0,2697c5441941bf74a90fb012ce076696451c9170893575cabc801c2a5bea37b0,VALID,3,-217.4132902090738,-212.32764565185914,-211.25136820415352,-5.085644557214664,1.0762774477056212,False,48.34077396668958,formal_m1_center_not_selected,c1a1e20473938c98ac37f8bcae44aa0e49efc59c2bbe7798ca6fb488e899efce,34353ea97c347b0c9d7d436d42da8af7301b3ac452e8fa3047228164294d43c4,981a2974dab3b811b7827068b05de994f541ddb39936041beb67dbe1aff5c094
F3B5_HO_D2215,2215,BASELINE,F3BBG_N060_A1_Q002_R018:NULL:PRIMARY,F3BBG_N060_A1_Q002_R018,0,c6fe4a4d0b035802384500747cea1451eed2fe64549e49bfaa9f0336301dbc6a,VALID,3,-236.07284878555427,-226.56999810554134,-229.47531931867246,-9.502850680012926,-2.905321213131117,False,57.86207694657779,formal_m1_center_not_selected,327610280560a3a436e5ae6472aa61b1f4392bae724815b125073c5a9a4b9917,c469367cd7200c1fdac94cbe721e3c8af6a0b67ca9475c729b31bbf3300eb3d9,2dfaa128de6f21af11ce6f181e7d2b1872ff3c44a69bbec42640a23173a35d68
F3B5_HO_D2216,2216,BASELINE,F3BBG_N060_A1_Q002_R018:POS:PRIMARY,F3BBG_N060_A1_Q002_R018,0,9d4c03e8e0186f2c2d16592c29500c40e09340bb459ba682b176d1d7ec9f3cf5,VALID,3,-238.85307088251764,-229.3222852125551,-232.33165765297878,-9.53078566996254,-3.0093724404236752,False,57.74569806043976,formal_m1_center_not_selected,072fd18d2649f6f5136c966df57a291cad9da43bc638f2740ce86cfb83f86e9e,cb511a3fda11938c5301badc31afae353035b2e9c031778bea062a3637d048a8,9514ec891f349e0f0f97408eb80b63f23756164a2387bb483892efaf975bf786
F3B5_HO_D2217,2217,BASELINE,F3BBG_N060_A1_Q002_R024:NULL:PRIMARY,F3BBG_N060_A1_Q002_R024,0,a52d945b0e4b00ce42c5ad9e81e715ad47877a5ae065e4d9d91d11d55a2270a3,VALID,3,-243.44910141072518,-233.58518990987017,-236.97007995382003,-9.86391150085501,-3.3848900439498664,False,52.15963510492959,formal_m1_center_not_selected,5579a14fd313428658fd025daff7b137ec7e936212a4b570f05c016483cebfd7,962a8d3a8bb8306d4a41d7d4975b51e427408da0803af8fcb5263cdc519fa017,c37acb2e9775ad0c79843c6e23a7a4d6138c6862584d936da96086ce050018ae
F3B5_HO_D2218,2218,BASELINE,F3BBG_N060_A1_Q002_R024:POS:PRIMARY,F3BBG_N060_A1_Q002_R024,0,69848d83b00bd7d6d5771f6136157d7c1efd76b33a92024b3954075631466fd8,VALID,3,-246.0186754156372,-236.1485720629047,-239.4977301306629,-9.870103352732514,-3.3491580677581965,False,57.912426531412066,formal_m1_center_not_selected,2e6bc1695bb0c23ea4f6ee0128976525d699ef7f61a4dae7be7e6b791f5a073d,7b48c1e55715f279fde5ec3488ddc65cada41e05eeab2dd9beca8dbbf3bfbd71,c586bace045b8cab0ad04695edb75751e46834668c1e252e40df6bcee2809f81
F3B5_HO_D2219,2219,BASELINE,F3BBG_N060_A1_Q002_R026:NULL:PRIMARY,F3BBG_N060_A1_Q002_R026,0,b8e276f6fc5cd33e21908cc29bc6d6591811583ca87a0270b0bc2c74376b1211,VALID,3,-225.67863261528115,-217.65488197261263,-219.33441061081754,-8.023750642668517,-1.6795286382049142,False,78.63838523921939,formal_m1_center_not_selected,bfbea1f097b94009db31fa3984ccf3c04b4e540d8885b62b54f80026b7881bc0,e63a22dab347e357739ac044d7e3f63fa23e1c025c350ae0437ff34ca7c1dc87,36c7145e28dba1f791cf0fe777ffb5c832500d0eeb857360ef5e3eca03ec9187
F3B5_HO_D2220,2220,BASELINE,F3BBG_N060_A1_Q002_R026:POS:PRIMARY,F3BBG_N060_A1_Q002_R026,0,46a02408560b23bd42ddf24ded272a39fe566738e5cc1aab770cdd024f795c3a,VALID,3,-220.84532273970402,-212.51846004501945,-215.18097202645555,-8.326862694684564,-2.662511981436097,False,45.81385017058381,formal_m1_center_not_selected,ebb15b7648290db66c853bfe39d59e5934dec0a8c685f98098fe18afbf4b16b7,b87c59f8b632daa25fd2b38e0c8fd5d80d678f702f7a712a960bec465fff1dda,bf5015c66358b42135ee69dbdc7ee9ca3ad132ddbe2d8cc43654a510bf62d077
F3B5_HO_D2221,2221,BASELINE,F3BBG_N060_A1_Q002_R027:NULL:PRIMARY,F3BBG_N060_A1_Q002_R027,0,33fa81dda58ff9ae584515207fe0406d27aba9057fba243073a0b0f45864e84e,VALID,3,-238.46196660508596,-228.76354721520818,-231.89537238558435,-9.698419389877785,-3.1318251703761746,False,61.938891539717034,formal_m1_center_not_selected,c0b17d4605d92c5aa6cc15759f63f4a99688cc084546fdea6987f50107d97f57,c888297b6dbc0666b0abeac8d054204545b7a82ecddde7e4832645cec7a5fda5,5018a46375c1a33abfdf341ec71d9e629b15da3cb4bcd7ddb65a4db83170b40d
F3B5_HO_D2222,2222,BASELINE,F3BBG_N060_A1_Q002_R027:POS:PRIMARY,F3BBG_N060_A1_Q002_R027,0,b3727262b15b811cb28d931f69fe1fcb913a07d22bb6d94c1c691088bfb56a70,VALID,3,-239.15970218001783,-229.53516369431983,-232.7511429090472,-9.624538485697997,-3.215979214727355,False,266.00993844173405,formal_m1_center_not_selected,fd5313d76d48fc0eae60843a4cb41c4faff8e225f5ef405716f2b27553183c83,169a9fa3c8ef0691beb2b406ae935176714f0f21f057a7926bebd4274719ba6f,b8c758551dfcfe5a514707e153b2152f8f4a78a7c5e262f5d8e6817c9b8da281
F3B5_HO_D2223,2223,BASELINE,F3BBG_N060_A1_Q002_R028:NULL:PRIMARY,F3BBG_N060_A1_Q002_R028,0,5da05d6afe004451db334ed8700d36805c744fc44bdfddfe5f7d2ecb878ae926,VALID,3,-235.85173414262928,-226.82337758321069,-229.69345064464238,-9.028356559418597,-2.8700730614316967,False,40.0,formal_m1_center_not_selected,542d11ac2142e243047baecbe36df58bdafa53489cec763f5bf783ce40f2a82d,a6f1f03b2a239409af21c9d1e94978d57493d415266c2ffbd97c5e8076245bcf,379e8c5dc9cfea93b7b12a6bc556e2ad6c4179389d001b487c3d606ed77e19be
F3B5_HO_D2224,2224,BASELINE,F3BBG_N060_A1_Q002_R028:POS:PRIMARY,F3BBG_N060_A1_Q002_R028,0,0ac5188e592c29223cc7e9b257484acb9c3e9790880165bb54a685423787e5c5,VALID,3,-214.32058232462524,-215.88299644819008,-209.761307681198,1.5624141235648494,6.121688766992094,False,40.0,formal_m1_center_not_selected,173bfbb9b177d60943ae1049f3539508f25da0eef1020e08b6b5e3ddcae1c78b,f1a7b0da56824acb7a404af312972143b873029a2067b744da89291de0196e3d,54d047384e4c40fb419044c6d11ec3e46d61e63dfd05ee2b94d318ab2fa2ca11
F3B5_HO_D2225,2225,BASELINE,F3BBG_N060_A1_Q002_R031:NULL:PRIMARY,F3BBG_N060_A1_Q002_R031,0,2d0aa0c8397a3b2a948d08a6bc93ace90efba1c1a34613ada5d23b2d5a74f01e,VALID,3,-232.5926599561588,-223.9493528284201,-226.1622904772349,-8.643307127738694,-2.212937648814801,False,49.48575963787577,formal_m1_center_not_selected,3c3a64a3ea97800f76c2d959a94e443c323a42daf383ad2ec19cb87af8694d9b,be1239262426fad69bb7dc34ae92331f48fea86c00b66022d627dddf550cce56,8dbf31c493a6121da9a03ff0a286f2eb9287846f8df0e5e0965d411f1dab3fd9
F3B5_HO_D2226,2226,BASELINE,F3BBG_N060_A1_Q002_R031:POS:PRIMARY,F3BBG_N060_A1_Q002_R031,0,7adc820ab3df1b9954bc06e4d56fb61b1e939bcbbd26ecef767f24dc75c2da1b,VALID,3,-228.91657513292628,-220.24822188678584,-222.4391912862291,-8.668353246140441,-2.1909693994432473,False,49.478873160523094,formal_m1_center_not_selected,c22fe35c39b1006362b16b6454671d630b03097aac6e59b126b05b5dbd64748c,20e0c1287f6346e4139c19670ff5b46b0893ec1daec0e21ca7c9f1f84fcf7611,e65279194e74c6409f31c132c98c0b124e213b36154621c3e2462224f2f54fbd
F3B5_HO_D2227,2227,BASELINE,F3BBG_N060_A1_Q002_R032:NULL:PRIMARY,F3BBG_N060_A1_Q002_R032,0,7e4eea3c9d7e2cb65bbabaf7c45e6978d7938b9729fdb94f863ad66691d1420d,VALID,3,-241.50705367037497,-231.9949191602907,-234.97293028049327,-9.51213451008428,-2.9780111202025807,False,54.51871284245749,formal_m1_center_not_selected,b59bfbb13eb985cd2bc8b72294835fd2424943fd256630e5723dc07cc5f2515a,717cbc387fff97d6eff2a9dd931982c4ddea4f69b07c365dce0a6c2d22b288c4,428d0165118b70fa331af4cc64aac7f4ad659ea105ebe500b0229f613de48ea4
