parent_id,block_id,ground_truth,red_noise_alpha,data_seed,period_s,qpp_fraction,parent_n_samples,time_sha256,envelope_sha256,noise_sha256,phase_float64_sha256,qpp_component_sha256,parent_flux_sha256,all_finite,flux_mean,flux_std_ddof1,flux_min,flux_max,construction_status,error
NWP_A0_S13_P080,NWB_A0_S13,STATIONARY_QPP_PRESENT,0,13,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3990c2927a5ec3d0bcea9d1e476b0f7035712c6e13e1304270940574b48d107a,e6d07b091345ae4a5053a53aeec97920a9306770fe3b0c74de0fc634b79b5b4a,700b79b69569d20efc235bf302da5e549543791cdf4fc5999a7f1fdf7c8fe9d7,6e4339f2351bceeacca5cfa1bbdf8955f56107bc9ce038dbbc6f94a12dda980f,True,1.0205545205760225,0.073306075171250498,0.98809830420425482,1.5237701867841396,OK,
NWP_A0_S14_NULL,NWB_A0_S14,NULL_FLARE_RED_NOISE,0,14,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,8d0889ecb41626e3f5bdb5c6e8e82168af7733928aad285cf835eeee20f9d763,cbb0a6d406ca193db6375f2b663b47fc749d4e080578dd33dfcd6ff0b09ac83a,,da941ebf819e1971a923f6d8aa8d53857d785c2ce5d2bc33f79a1ea1b3a69ad2,True,1.0205013742233473,0.071916727153915921,0.9907837476514898,1.5007565100906752,OK,
NWP_A0_S14_P050,NWB_A0_S14,STATIONARY_QPP_PRESENT,0,14,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,8d0889ecb41626e3f5bdb5c6e8e82168af7733928aad285cf835eeee20f9d763,cbb0a6d406ca193db6375f2b663b47fc749d4e080578dd33dfcd6ff0b09ac83a,cca9ef69d328056b95ea670dd29f5fec9a316630951a5dcf10fe2351802a1dfd,d619f49c73d63806b30c9ffd6b6bcb1b1ca904d3e239dd6f7da940f4a8abedcc,True,1.0204931996806508,0.071886270593631341,0.99078466840996837,1.49489103228437,OK,
NWP_A0_S14_P080,NWB_A0_S14,STATIONARY_QPP_PRESENT,0,14,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,8d0889ecb41626e3f5bdb5c6e8e82168af7733928aad285cf835eeee20f9d763,cbb0a6d406ca193db6375f2b663b47fc749d4e080578dd33dfcd6ff0b09ac83a,f6014f31b1bb22b85243b1ae0c9feefeb2faacf30ae3eb617da75343a065709a,3027b486e9ed4d2344ec46ced6e67a5e80f99e77b9ca83fcf26c86b2e3eb3177,True,1.0205240943803089,0.072159227312218299,0.99078484908794806,1.49489103228437,OK,
NWP_A0_S15_NULL,NWB_A0_S15,NULL_FLARE_RED_NOISE,0,15,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,ab300c5ba8e3b9e55259bf0ff98a50b993cf2e813df1f3ae0fa0b8e4fb0423f4,bcfa132d606db0d089ac850d59f650232841fa23b42876376489c4e4fde2fc9f,,d76616a7d5e3fda23a5751a9d4b1b53130291c9b171a155857ad6ee98b4de68e,True,1.0205013742233473,0.07234473578531643,0.9824333290831857,1.5021713557476599,OK,
NWP_A0_S15_P050,NWB_A0_S15,STATIONARY_QPP_PRESENT,0,15,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,ab300c5ba8e3b9e55259bf0ff98a50b993cf2e813df1f3ae0fa0b8e4fb0423f4,bcfa132d606db0d089ac850d59f650232841fa23b42876376489c4e4fde2fc9f,0883e079eb292c0dcc0118431bf423fc6ddf86d96897c11087658ff5bd47622c,c53557f1cd9de41563d24f7c57bbf49c677404345e0e379eb254e795ec00e733,True,1.0204572108305145,0.071984440650228645,0.98243332908324299,1.4875327643921359,OK,
NWP_A0_S15_P080,NWB_A0_S15,STATIONARY_QPP_PRESENT,0,15,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,ab300c5ba8e3b9e55259bf0ff98a50b993cf2e813df1f3ae0fa0b8e4fb0423f4,bcfa132d606db0d089ac850d59f650232841fa23b42876376489c4e4fde2fc9f,54c65a419f340fb3575ecd8efb1892ee78e47a0e76621c55f08045dde3ef9f8f,283fc4c5d2ffe27ce93afc531a81ce61b666864634cf46facbc15e27b9250d4f,True,1.0204662585751925,0.07209411142475998,0.98243332908308623,1.4875327643921359,OK,
NWP_A0_S16_NULL,NWB_A0_S16,NULL_FLARE_RED_NOISE,0,16,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,0ef17d27289e8490b8394018397d6b046a8f12422ae8d167e488d1a73a394a41,6fd3a8aa3763d75d0920adb0f3100a9f95ca26ae5aa71455c6aa6222ac490d6b,,8e5b5afd38e7769a8c9d35b47b6bae383171769484f23d242111da2910f50f87,True,1.0205013742233473,0.072125475466840075,0.98665532399193123,1.502134899008267,OK,
NWP_A0_S16_P050,NWB_A0_S16,STATIONARY_QPP_PRESENT,0,16,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,0ef17d27289e8490b8394018397d6b046a8f12422ae8d167e488d1a73a394a41,6fd3a8aa3763d75d0920adb0f3100a9f95ca26ae5aa71455c6aa6222ac490d6b,87cb0d37f4a2fa0e99b679e11bbd0493d67228fd51e4b7222b857dc47b664df1,40dd734238cd98bd09cce8bf31f049e860e4ca7eb3b8f0a11432b0f38d50f1e2,True,1.0204360349840966,0.071575467222952299,0.98665532399213951,1.4831276041282468,OK,
NWP_A0_S16_P080,NWB_A0_S16,STATIONARY_QPP_PRESENT,0,16,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,0ef17d27289e8490b8394018397d6b046a8f12422ae8d167e488d1a73a394a41,6fd3a8aa3763d75d0920adb0f3100a9f95ca26ae5aa71455c6aa6222ac490d6b,01edde88fcb964c18281fe761c3bf63e762eee0b7e798b5ba17b6287cee808b9,9c2a78aa61f1a3d3a992ff5eac2c1f1fb3b3c7a1812555d2ffdae36d5b349bff,True,1.0204248820457629,0.071514425255324601,0.98665532399213929,1.4831276041282468,OK,
NWP_A0_S17_NULL,NWB_A0_S17,NULL_FLARE_RED_NOISE,0,17,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3ec47b8d887e8c2f44e68b2e78b3bf916801e74f2da95674ea1b540e89499118,ea1df891e32f2c33c6d353b01183f779ee97b93f1b5fe2bef553c27bb3ecd035,,8c66d9913aac59daeefa56d7ce33e9b96f470546d82471eeebebda5fb98bc360,True,1.0205013742233473,0.071972948710746026,0.98924242156249742,1.5025480321196591,OK,
NWP_A0_S17_P050,NWB_A0_S17,STATIONARY_QPP_PRESENT,0,17,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3ec47b8d887e8c2f44e68b2e78b3bf916801e74f2da95674ea1b540e89499118,ea1df891e32f2c33c6d353b01183f779ee97b93f1b5fe2bef553c27bb3ecd035,ab33a095ffcd5f32e7bb295967e9c1e5b2c67b9d241a50be0d1a3689e7391eab,0bfb8c59519494d1784023f5427e1edac0a5ad72dd1c990ecc60aca92b497d9b,True,1.0204276267871906,0.071303321494652391,0.98924242156266662,1.4837046418398334,OK,
NWP_A0_S17_P080,NWB_A0_S17,STATIONARY_QPP_PRESENT,0,17,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,3ec47b8d887e8c2f44e68b2e78b3bf916801e74f2da95674ea1b540e89499118,ea1df891e32f2c33c6d353b01183f779ee97b93f1b5fe2bef553c27bb3ecd035,b6926571cc36ecb643de935f29e709a4118642af2092f48db02a7d51180cf7c3,ea314ca86772cb609cc6160323acda6df8fed4f1f75c7b84bd4f9bd1fd656b20,True,1.0203908743779735,0.071066157655169576,0.98924242155671582,1.4837046418398334,OK,
NWP_A0_S18_NULL,NWB_A0_S18,NULL_FLARE_RED_NOISE,0,18,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,705094b1c053087547205f18d27a1f77e3df22f8f69907a1abc78097d92c340d,4ae55354db3d523d988f0e991ad4a4124e9cd01e89e59a17173351451a538667,,60d0e51d2df044fcd7188b66d337213fed0ef5a86c4f6c2c21ed3f6e4f3d204d,True,1.0205013742233473,0.072399760152382545,0.98602820409991199,1.5047052298458139,OK,
NWP_A0_S18_P050,NWB_A0_S18,STATIONARY_QPP_PRESENT,0,18,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,705094b1c053087547205f18d27a1f77e3df22f8f69907a1abc78097d92c340d,4ae55354db3d523d988f0e991ad4a4124e9cd01e89e59a17173351451a538667,11426a9875d8075686787903d3b86f26e205cbf58ebff3c4936fc6adff057511,957ff904592ea98d9857476d119e04e49e0758ef4d07cd741ce3b8b246765eda,True,1.0204280319948187,0.071727085366572185,0.98602820424075355,1.4860867489858371,OK,
NWP_A0_S18_P080,NWB_A0_S18,STATIONARY_QPP_PRESENT,0,18,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,705094b1c053087547205f18d27a1f77e3df22f8f69907a1abc78097d92c340d,4ae55354db3d523d988f0e991ad4a4124e9cd01e89e59a17173351451a538667,9e7671f382613d9f1783df0b548656da060091f9114988f089e457ab8e6055e2,e6f10cd640e5325e4baad97a9a4b0d855da9c99b7d46e147402f16d37d95191f,True,1.0203903577446771,0.071485790399587787,0.98602820496198684,1.4860867489858371,OK,
NWP_A0_S19_NULL,NWB_A0_S19,NULL_FLARE_RED_NOISE,0,19,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,d43322748169f592fc41ca3896336c3ad722d095b24e961037f4a9ad4a8034bc,78dd84bf7d453e9629d3ffbfcb920856af3a6b03e2ae49a6b51e76a2e864f100,,65266f0732939ab94399781e06225c37c78049c4a5fc97fdaacaa39e7e850541,True,1.0205013742233473,0.072413566904206597,0.98836790678444164,1.5089565308805366,OK,
NWP_A0_S19_P050,NWB_A0_S19,STATIONARY_QPP_PRESENT,0,19,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,d43322748169f592fc41ca3896336c3ad722d095b24e961037f4a9ad4a8034bc,78dd84bf7d453e9629d3ffbfcb920856af3a6b03e2ae49a6b51e76a2e864f100,909903591e7e7ab822c20a47fce10e165f48fd3af359c225fff08accad2acae8,b4cbef572d858bbe3f3dc9f68e67ea8d616ebeda84224759bb845ecb0ecd53ad,True,1.0205160178020383,0.07254407895078839,0.98836790678630282,1.5164750040145138,OK,
NWP_A0_S19_P080,NWB_A0_S19,STATIONARY_QPP_PRESENT,0,19,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,d43322748169f592fc41ca3896336c3ad722d095b24e961037f4a9ad4a8034bc,78dd84bf7d453e9629d3ffbfcb920856af3a6b03e2ae49a6b51e76a2e864f100,931ec8b539724b51e7ea27aa344a10817430b9f5e725b68daaebf9e24bde3f1c,86e02cb991422b54c82fb6e1b714bae368eb952f09968b079b22653c88d69f82,True,1.0204883462765677,0.072315915454307364,0.98836790678271258,1.5164750040145138,OK,
NWP_A0_S20_NULL,NWB_A0_S20,NULL_FLARE_RED_NOISE,0,20,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6bd94c897d2c48bcecd2914125d3fc698a3e9556c56cae6d8e1773ca65488d5a,520982adf2001d108ec114dd70508d7dd587f122d7e8a3b5ef75f2900060d84e,,bab52c27ca4105ae9c3477d9c0ac779ae367104073772027582397c3d3d65d17,True,1.0205013742233473,0.07155919648156954,0.98594870909124088,1.4941581692440593,OK,
NWP_A0_S20_P050,NWB_A0_S20,STATIONARY_QPP_PRESENT,0,20,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6bd94c897d2c48bcecd2914125d3fc698a3e9556c56cae6d8e1773ca65488d5a,520982adf2001d108ec114dd70508d7dd587f122d7e8a3b5ef75f2900060d84e,e18f29b1b1c2e490eb12dbe5204d707933764026ec3912ff5e91cbd728b0522f,9755b476d13f900d8d14b151e1f0e9025c4eafc91a4ae71c6b345fab565489ab,True,1.020485345008028,0.07143961681161777,0.98594870908208576,1.4862894574306484,OK,
NWP_A0_S20_P080,NWB_A0_S20,STATIONARY_QPP_PRESENT,0,20,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6bd94c897d2c48bcecd2914125d3fc698a3e9556c56cae6d8e1773ca65488d5a,520982adf2001d108ec114dd70508d7dd587f122d7e8a3b5ef75f2900060d84e,843f5abf3411141ed845531eb7727bd48dda416322dc3970ba56f9191d658180,e59a8ed8328779236cfeae68e93e6de65c116114e8afb2ace74eeb5952218856,True,1.0205122907297255,0.071691266753582658,0.9859487090750223,1.4862894574306484,OK,
NWP_A0_S21_NULL,NWB_A0_S21,NULL_FLARE_RED_NOISE,0,21,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,b73c628afd97071faca95df0a5958f7e2d10f23fd5f4be60948ebe9cd175a803,1eb477b9414dc668ba1e9e1bf6218777d6fb9678d6f9c76dd1c43b7e2efc50c2,,1d2a5891349aac7e690bec553f21cdc0035e9bc882462c0244052f8a69591241,True,1.0205013742233473,0.072302050529528608,0.9895369994724581,1.5035377667622836,OK,
NWP_A0_S21_P050,NWB_A0_S21,STATIONARY_QPP_PRESENT,0,21,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,b73c628afd97071faca95df0a5958f7e2d10f23fd5f4be60948ebe9cd175a803,1eb477b9414dc668ba1e9e1bf6218777d6fb9678d6f9c76dd1c43b7e2efc50c2,b69e9e131ee105fe66918ef7099703010ce506d6c531d7f034c8cc822d3b0e0c,74044ee031fb0835787f8cc43ce5564f34e312ef2924c67e459ff26779464c65,True,1.0205751905997036,0.073039241763916948,0.98950484279602802,1.5235216192914478,OK,
NWP_A0_S21_P080,NWB_A0_S21,STATIONARY_QPP_PRESENT,0,21,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,b73c628afd97071faca95df0a5958f7e2d10f23fd5f4be60948ebe9cd175a803,1eb477b9414dc668ba1e9e1bf6218777d6fb9678d6f9c76dd1c43b7e2efc50c2,1236bafbb1d013a19ed607ab1b429c826f56cd25b9073abb350de8501c1da709,15f53dc5f9f93cd10f4d9b2ea3da3888aff421e36b2938ac64731a20fb88d4c6,True,1.0206015811266687,0.073164936393673163,0.98949605553866449,1.5235216192914478,OK,
NWP_A0_S22_NULL,NWB_A0_S22,NULL_FLARE_RED_NOISE,0,22,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,c13d0153361512734b7c759b5eb7c5013f6a8f30ec4ea8e20a9318179c2fea1f,d0333216e3758ba188b8710355178e6b5583b59de917688902b5338167f725d3,,9da147b28d183aa54457a02ec8927e0c836eb3fe36d6f7e54b4d6ed1e0f5c09f,True,1.0205013742233473,0.072452893229041498,0.98873923092346094,1.5006220910584365,OK,
NWP_A0_S22_P050,NWB_A0_S22,STATIONARY_QPP_PRESENT,0,22,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,c13d0153361512734b7c759b5eb7c5013f6a8f30ec4ea8e20a9318179c2fea1f,d0333216e3758ba188b8710355178e6b5583b59de917688902b5338167f725d3,1582ee2a6e53ab013ba8d2ba768b635f77e93ab16d86c84db0494a9552b6e3d1,aeeab0da5e868519e0e84e8e289a4d0e6e7bd0ba5bc8d505020969bf40ad25c4,True,1.0205513595234881,0.072958747540336363,0.98873925972073484,1.5110079626056205,OK,
NWP_A0_S22_P080,NWB_A0_S22,STATIONARY_QPP_PRESENT,0,22,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,c13d0153361512734b7c759b5eb7c5013f6a8f30ec4ea8e20a9318179c2fea1f,d0333216e3758ba188b8710355178e6b5583b59de917688902b5338167f725d3,2b45ce0e15b0e7f7dd1147331cfea29ea60de1bec8052d15aa28f9a113aff0c1,5779b57384346b6bbc430210ac1486ae1c54e9d404b42267e646b6af9048120a,True,1.0205983614612815,0.07328954330014234,0.98873904900183229,1.5110079626056205,OK,
NWP_A0_S23_NULL,NWB_A0_S23,NULL_FLARE_RED_NOISE,0,23,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,01655765b7dc231b5f8b54e5f7ed9e55eedfcca945c956c9ec85ae96c6b7427f,4cae4f29cb70a517a6a165200c7b4fa486d851a599807f8c605c575a5c0994d7,,e360dc34ba4fe2c7b1e3833302d6bfe3fac971ef2f7cdc22b0d8a10e0b65ed93,True,1.0205013742233473,0.072238433058729956,0.98491257197664617,1.4962388710185617,OK,
NWP_A0_S23_P050,NWB_A0_S23,STATIONARY_QPP_PRESENT,0,23,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,01655765b7dc231b5f8b54e5f7ed9e55eedfcca945c956c9ec85ae96c6b7427f,4cae4f29cb70a517a6a165200c7b4fa486d851a599807f8c605c575a5c0994d7,97bd8e14c6e6d7d4a45eb48a95c6676f36f359324cf35110db3627cbb214fe76,49eb5261e2eaa708521bf350b96ae1d01f8a4b78a1d767b9182fca6abf14c363,True,1.0205759982526361,0.072967732943679378,0.984912603582489,1.5158424415135452,OK,
NWP_A0_S23_P080,NWB_A0_S23,STATIONARY_QPP_PRESENT,0,23,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,01655765b7dc231b5f8b54e5f7ed9e55eedfcca945c956c9ec85ae96c6b7427f,4cae4f29cb70a517a6a165200c7b4fa486d851a599807f8c605c575a5c0994d7,7fd7b4e59af5d3bcd7761dc0a75fccfeba2e7678b98ebaa549960176408d6066,0f9d30be602a4e2e360d7c36745dc34f05747f989269b92ecacebfcd49294c3a,True,1.020608222940117,0.073142923219000761,0.98491251727654905,1.5158424415135452,OK,
NWP_A0_S24_NULL,NWB_A0_S24,NULL_FLARE_RED_NOISE,0,24,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,aaaccc156cb716f119fe882747a4c62a19034e8741360e7f5d185fb51c997204,2cfd024c1987b426e32184b6df1ca9e9771c162194bf16454b138a3feb137dc3,,5e67df7e4f2a239932dada506e39c8c0b86a9d311f7ba69578aa1fb5ef66cca2,True,1.0205013742233473,0.071014956499750093,0.98794561436629302,1.4954674760019093,OK,
NWP_A0_S24_P050,NWB_A0_S24,STATIONARY_QPP_PRESENT,0,24,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,aaaccc156cb716f119fe882747a4c62a19034e8741360e7f5d185fb51c997204,2cfd024c1987b426e32184b6df1ca9e9771c162194bf16454b138a3feb137dc3,8c831c7498410a8cf4adf45ca5ffe48bcbb45797dc18892c4af35e46ded5b7d0,3e70c489a141222fafabcb152787a5375af34496d8ac02705d0ef22ecf9847cc,True,1.0205025473194997,0.071095385840507203,0.9879456143846701,1.4920409864950896,OK,
NWP_A0_S24_P080,NWB_A0_S24,STATIONARY_QPP_PRESENT,0,24,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,aaaccc156cb716f119fe882747a4c62a19034e8741360e7f5d185fb51c997204,2cfd024c1987b426e32184b6df1ca9e9771c162194bf16454b138a3feb137dc3,cf42a843c074a86868e39a8f11cc04be582ae57f5e72ac462c8efa4df50eaf21,1bf2c8c9a8657fd5807c41194d318a89275bd563f8927371779fdc2b081c5b95,True,1.0205376324298796,0.071364163571897163,0.98794561437067996,1.4920409864950896,OK,
NWP_A0_S25_NULL,NWB_A0_S25,NULL_FLARE_RED_NOISE,0,25,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6cb350b888e2b04c8a514d53ba9823263edfde1d23aff1bf57174cea84b387c3,c3185044b68a2d4ded92fdfc65c64e0fa009be5d39edf8671f94a359cbf67fae,,c3f242b51efe3c8f88f1c2efc726e87684509ed1a05c1a6b1ba23ffd4a37a5b7,True,1.0205013742233473,0.07295581386188392,0.98549200640791945,1.5097330706233951,OK,
NWP_A0_S25_P050,NWB_A0_S25,STATIONARY_QPP_PRESENT,0,25,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6cb350b888e2b04c8a514d53ba9823263edfde1d23aff1bf57174cea84b387c3,c3185044b68a2d4ded92fdfc65c64e0fa009be5d39edf8671f94a359cbf67fae,035df1b2612c30ea857a7d3bcf206bced711e85500b760df70a6aba0a1c30150,b384f986adce301d3a6de00e4f4923aa5a9628f8b9aa7b1b7ba2e84dbec5d116,True,1.0205600187044861,0.073555364446624166,0.98549200637971113,1.5274831886576663,OK,
NWP_A0_S25_P080,NWB_A0_S25,STATIONARY_QPP_PRESENT,0,25,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,6cb350b888e2b04c8a514d53ba9823263edfde1d23aff1bf57174cea84b387c3,c3185044b68a2d4ded92fdfc65c64e0fa009be5d39edf8671f94a359cbf67fae,b176290f1e02b5d4b81d1ce89ca6a4a2cbfd595f1f746d1369ea1847c174aeaa,39878bd309acfeb28a8b8b2657123d11dde8ff8769ff8eacb1e299b67e97e234,True,1.0205636371663835,0.073507759655786709,0.9854920062552569,1.5274831886576663,OK,
NWP_A0_S26_NULL,NWB_A0_S26,NULL_FLARE_RED_NOISE,0,26,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,e0c5117d5d34d7017cc641880af96f3f466a74484e9402236e77ab50416d092b,d6a3f7507a0033ef43fa453fa9ca06fe5201f60d558b766e28e269ec234dac92,,26473bff1a8a11ef66e1030f220cd33b31b9aeaa47fe8dde6fca9d6d15f40ca4,True,1.0205013742233473,0.07196235940632581,0.9874118448952941,1.5040269078059298,OK,
NWP_A0_S26_P050,NWB_A0_S26,STATIONARY_QPP_PRESENT,0,26,50,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,e0c5117d5d34d7017cc641880af96f3f466a74484e9402236e77ab50416d092b,d6a3f7507a0033ef43fa453fa9ca06fe5201f60d558b766e28e269ec234dac92,6069b7dcbf7c30b95e600418b8db5e2f961ab2425e81b093503d4ed4a98a2fee,ddfa88ff9a43e3d65b7bb2e76d81bb7a492864e18d898dea3c4c03e8bffc8c0b,True,1.0204297256183761,0.071326198522044928,0.98741184180218322,1.4841183701933807,OK,
NWP_A0_S26_P080,NWB_A0_S26,STATIONARY_QPP_PRESENT,0,26,80,0.040000000000000001,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,e0c5117d5d34d7017cc641880af96f3f466a74484e9402236e77ab50416d092b,d6a3f7507a0033ef43fa453fa9ca06fe5201f60d558b766e28e269ec234dac92,a8df03c6aef98177f535e5c2c2380ce134c523cd13fbc2fae3a85ec7a96f66e0,c2e311a05fb73b75e119140d75407cbdee4fd0a2a52ad0b189f4f45f7423e07c,True,1.0204088464759329,0.071230529730899453,0.98741185262255515,1.4841183701933807,OK,
NWP_A0_S27_NULL,NWB_A0_S27,NULL_FLARE_RED_NOISE,0,27,,,120,4336ffe242107726964b8b51c66378a90d2570cd732e2037b36e258fa25410b5,644cc68cf5a9549f053b883cca848e1c85425db9cc35ed509fc7c5016c2a9a43,82317035b7a67c4afc97205363a880d96de498df4b0225c52c30b540e8ed8a66,9c58c29a5d8fdab53d4b0e421ce3688b5d4718a939b4ba9ce950422083d935ae,,ececc059b2987f8edee1ca52d684adeef400ccd13d429a58ab66a44034a8e563,True,1.0205013742233473,0.07156669927168631,0.98919981766764209,1.493275111182419,OK,
